method,architecture_id,training_seed,context_seed,context_size,region_id,region,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
Attentive CNP + PE,m2,1,106,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.944813165754277,7.320349353946493
Attentive CNP + PE,m2,1,106,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.963075271682129,9.832226009772592
Attentive CNP + PE,m2,1,106,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.244312289303267,9.018771191283175
Attentive CNP + PE,m2,1,106,250,SE,Tl-208 SE 2103 keV,6,0,2023,4.942658522592964,6.583845208632772
Attentive CNP + PE,m2,1,106,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.537122386670698,8.985263546592455
Attentive CNP + PE,m2,1,106,250,FE,Tl-208 FE 2614 keV,5,1,8709,3.887863444893005,4.893257346417243
Attentive CNP + PE,m2,1,106,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.957029148899906,28.779185652534096
Attentive CNP + PE,m2,1,107,250,full,Full 500-3000 keV,442,58,114299,8.076454820908442,10.595439514411423
Attentive CNP + PE,m2,1,107,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.569744929081577,6.920739904423953
Attentive CNP + PE,m2,1,107,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.797887255274564,9.49131619154275
Attentive CNP + PE,m2,1,107,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.821503322476263,8.44442256728692
Attentive CNP + PE,m2,1,107,250,SE,Tl-208 SE 2103 keV,6,0,2023,4.782283821395588,6.179940845980516
Attentive CNP + PE,m2,1,107,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.633198352943601,8.098750813056178
Attentive CNP + PE,m2,1,107,250,FE,Tl-208 FE 2614 keV,5,1,8709,3.5865784221514723,4.598194911761051
Attentive CNP + PE,m2,1,107,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.124849688960868,28.894832950746828
Attentive CNP + PE,m2,1,108,250,full,Full 500-3000 keV,442,58,114299,7.616211105969252,10.283966286533158
Attentive CNP + PE,m2,1,108,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.172316315686367,6.132940562292608
Attentive CNP + PE,m2,1,108,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.331296252428602,8.518478907629799
Attentive CNP + PE,m2,1,108,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.646023622825335,8.236493496380012
Attentive CNP + PE,m2,1,108,250,SE,Tl-208 SE 2103 keV,6,0,2023,4.153775956862876,5.256514203648841
Attentive CNP + PE,m2,1,108,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,5.944973570827161,7.378387551848206
Attentive CNP + PE,m2,1,108,250,FE,Tl-208 FE 2614 keV,5,1,8709,3.7422005841473505,4.690197142742578
Attentive CNP + PE,m2,1,108,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.785157462416446,29.923674485315455
Attentive CNP + PE,m2,1,109,250,full,Full 500-3000 keV,442,58,114299,8.527702640596322,11.004187977254064
Attentive CNP + PE,m2,1,109,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.931393139338114,7.327523445215112
Attentive CNP + PE,m2,1,109,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.950213460046948,9.806910272380948
Attentive CNP + PE,m2,1,109,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.326070918829246,9.116325033815627
Attentive CNP + PE,m2,1,109,250,SE,Tl-208 SE 2103 keV,6,0,2023,4.956537437354536,6.604809597813767
Attentive CNP + PE,m2,1,109,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.642043762537906,9.094934120087936
Attentive CNP + PE,m2,1,109,250,FE,Tl-208 FE 2614 keV,5,1,8709,3.976592768392258,4.983504497924058
Attentive CNP + PE,m2,1,109,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.913848179949152,28.763089791940338
Attentive CNP + PE,m2,1,100,500,full,Full 500-3000 keV,442,58,114299,8.981568847755273,11.285732495133626
Attentive CNP + PE,m2,1,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.904731510759195,8.300920069907896
Attentive CNP + PE,m2,1,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.930262739780744,11.107869589612793
Attentive CNP + PE,m2,1,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.694614279240421,9.42383601018762
Attentive CNP + PE,m2,1,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.6712520655097824,7.371135390013739
Attentive CNP + PE,m2,1,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.394929077629723,9.776535906268688
Attentive CNP + PE,m2,1,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.4253121833004325,5.495240469749928
Attentive CNP + PE,m2,1,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,22.15731457451162,26.833482140666874
Attentive CNP + PE,m2,1,101,500,full,Full 500-3000 keV,442,58,114299,8.4931408851067,10.974975104053117
Attentive CNP + PE,m2,1,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.493713529987332,7.099529432875682
Attentive CNP + PE,m2,1,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.658923965644321,9.352767776756554
Attentive CNP + PE,m2,1,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.732023345127785,9.501691433497312
Attentive CNP + PE,m2,1,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.677859324909414,6.168264326073898
Attentive CNP + PE,m2,1,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.056671497085366,9.518548217547798
Attentive CNP + PE,m2,1,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.4718382760552435,5.715625325119839
Attentive CNP + PE,m2,1,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.151484818761233,28.42476735821507
Attentive CNP + PE,m2,1,102,500,full,Full 500-3000 keV,442,58,114299,8.912010648653164,11.27632234520938
Attentive CNP + PE,m2,1,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.310327770891251,7.833587320073711
Attentive CNP + PE,m2,1,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.11074067299225,10.250335929700572
Attentive CNP + PE,m2,1,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.90260233463581,9.619693293800836
Attentive CNP + PE,m2,1,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.363705746475508,6.941155977647895
Attentive CNP + PE,m2,1,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.62370856991294,10.014748580721626
Attentive CNP + PE,m2,1,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.425760967686592,5.539998868092908
Attentive CNP + PE,m2,1,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,22.784976989424422,27.76447064715306
Attentive CNP + PE,m2,1,103,500,full,Full 500-3000 keV,442,58,114299,7.861104451452632,10.449242206749863
Attentive CNP + PE,m2,1,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.248485365992719,6.551828310898477
Attentive CNP + PE,m2,1,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.601235646780109,9.068469251488139
Attentive CNP + PE,m2,1,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.691188313462522,8.325466356136268
Attentive CNP + PE,m2,1,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.447850401457416,5.713862925586219
Attentive CNP + PE,m2,1,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.312073595790981,7.775187758502733
Attentive CNP + PE,m2,1,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.578650851904518,4.599390945290188
Attentive CNP + PE,m2,1,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.259315849455206,29.238818393348538
Attentive CNP + PE,m2,1,104,500,full,Full 500-3000 keV,442,58,114299,8.113995058936903,10.665239616715112
Attentive CNP + PE,m2,1,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.513568140922103,6.870120863683837
Attentive CNP + PE,m2,1,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.794618705622926,9.454756920357688
Attentive CNP + PE,m2,1,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.860561327274405,8.553932317318868
Attentive CNP + PE,m2,1,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.655352704392098,6.086233738662721
Attentive CNP + PE,m2,1,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.774585024146916,8.226785311962624
Attentive CNP + PE,m2,1,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.6227343266166354,4.68441019568902
Attentive CNP + PE,m2,1,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.123379655409195,29.094394972516724
Attentive CNP + PE,m2,1,105,500,full,Full 500-3000 keV,442,58,114299,8.121291658588087,10.66678602893368
Attentive CNP + PE,m2,1,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.680549494427761,6.9595338029639215
Attentive CNP + PE,m2,1,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.865288170307809,9.619591922519271
Attentive CNP + PE,m2,1,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.7612404813254185,8.359612914586851
Attentive CNP + PE,m2,1,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.794357127278311,6.219828876083822
Attentive CNP + PE,m2,1,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.5680000166474395,8.042307871656957
Attentive CNP + PE,m2,1,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.3170752540102058,4.220886254941203
Attentive CNP + PE,m2,1,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.55499237821983,29.31525592570527
Attentive CNP + PE,m2,1,106,500,full,Full 500-3000 keV,442,58,114299,8.592324287330456,11.047322838072462
Attentive CNP + PE,m2,1,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.00942667884233,7.4082030840730795
Attentive CNP + PE,m2,1,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.982859317774289,9.912613624482946
Attentive CNP + PE,m2,1,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.388993299184597,9.1537447677416
Attentive CNP + PE,m2,1,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.905639470812172,6.585112777847097
Attentive CNP + PE,m2,1,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.798822285744544,9.231709918005265
Attentive CNP + PE,m2,1,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.9822098232302747,5.008684775641986
Attentive CNP + PE,m2,1,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.707489251525654,28.618074825464006
Attentive CNP + PE,m2,1,107,500,full,Full 500-3000 keV,442,58,114299,7.960632154456375,10.532400443858574
Attentive CNP + PE,m2,1,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.355222982724792,6.707722949736563
Attentive CNP + PE,m2,1,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.704749715773894,9.296237571287245
Attentive CNP + PE,m2,1,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.711405716893946,8.345207485582348
Attentive CNP + PE,m2,1,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.606058930363336,5.926431985673484
Attentive CNP + PE,m2,1,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.4483921850369414,7.915464206676968
Attentive CNP + PE,m2,1,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.536836646954912,4.571495435790154
Attentive CNP + PE,m2,1,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.218825881750973,29.204403908847322
Attentive CNP + PE,m2,1,108,500,full,Full 500-3000 keV,442,58,114299,8.002350805115091,10.571599790553083
Attentive CNP + PE,m2,1,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.243623953596348,6.638059559720105
Attentive CNP + PE,m2,1,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.632430103405233,9.151099189678462
Attentive CNP + PE,m2,1,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.882404778164639,8.589626768127987
Attentive CNP + PE,m2,1,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.473823025297788,5.7781933408414945
Attentive CNP + PE,m2,1,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.7693940940756026,8.2195452700658
Attentive CNP + PE,m2,1,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.6866656501235955,4.839341945514964
Attentive CNP + PE,m2,1,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.993423453861613,29.083046065143236
Attentive CNP + PE,m2,1,109,500,full,Full 500-3000 keV,442,58,114299,8.588538010127667,11.038870336176291
Attentive CNP + PE,m2,1,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.201510934880887,7.5277542016152
Attentive CNP + PE,m2,1,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.156454829046726,10.208972882123492
Attentive CNP + PE,m2,1,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.275109993046555,9.036054574580211
Attentive CNP + PE,m2,1,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.145306906182332,6.771517910352766
Attentive CNP + PE,m2,1,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.643872626441681,9.095261979886029
Attentive CNP + PE,m2,1,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.974961536802017,4.95119349020809
Attentive CNP + PE,m2,1,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.552803110163417,28.41378156267334
Attentive CNP + PE,m2,1,100,1000,full,Full 500-3000 keV,442,58,114299,8.618524724649662,10.984832002770311
Attentive CNP + PE,m2,1,100,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.37456480571294,7.7879990559187275
Attentive CNP + PE,m2,1,100,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.28156467757867,10.490953206979702
Attentive CNP + PE,m2,1,100,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.32219849910261,9.053700857556409
Attentive CNP + PE,m2,1,100,1000,SE,Tl-208 SE 2103 keV,6,0,2023,5.317440492435465,6.979360379618951
Attentive CNP + PE,m2,1,100,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.796464679693689,9.248102344695795
Attentive CNP + PE,m2,1,100,1000,FE,Tl-208 FE 2614 keV,5,1,8709,4.346430850287941,5.451364174835504
Attentive CNP + PE,m2,1,100,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,22.60248084092124,27.24779400042398
Attentive CNP + PE,m2,1,101,1000,full,Full 500-3000 keV,442,58,114299,9.41093106578096,11.662074255700613
Attentive CNP + PE,m2,1,101,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.829441128766225,8.585787764954103
Attentive CNP + PE,m2,1,101,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.51629424527243,10.855147428458297
Attentive CNP + PE,m2,1,101,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,8.611384628905267,10.322138772010733
Attentive CNP + PE,m2,1,101,1000,SE,Tl-208 SE 2103 keV,6,0,2023,6.170682414113842,7.621238482673938
Attentive CNP + PE,m2,1,101,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.637952051222335,10.985488439265376
Attentive CNP + PE,m2,1,101,1000,FE,Tl-208 FE 2614 keV,5,1,8709,5.233078772439209,6.522227074579881
Attentive CNP + PE,m2,1,101,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,21.580504234564042,26.471772171235507
Attentive CNP + PE,m2,1,102,1000,full,Full 500-3000 keV,442,58,114299,9.27697752784655,11.550493312762814
Attentive CNP + PE,m2,1,102,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.772598086430436,8.42370403661106
Attentive CNP + PE,m2,1,102,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.519602641216311,10.835594045111444
Attentive CNP + PE,m2,1,102,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,8.361958321027082,10.070337090744175
Attentive CNP + PE,m2,1,102,1000,SE,Tl-208 SE 2103 keV,6,0,2023,5.981501604634817,7.50044346530122
Attentive CNP + PE,m2,1,102,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,9.30716311029217,10.664006453708485
Attentive CNP + PE,m2,1,102,1000,FE,Tl-208 FE 2614 keV,5,1,8709,4.9194521299529566,6.118113577756136
Attentive CNP + PE,m2,1,102,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,21.964156370095182,26.77455897372953
Attentive CNP + PE,m2,1,103,1000,full,Full 500-3000 keV,442,58,114299,8.040617001275336,10.557477976064776
Attentive CNP + PE,m2,1,103,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.499638088110052,6.8832545417195234
Attentive CNP + PE,m2,1,103,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.818076749029705,9.483628284992921
Attentive CNP + PE,m2,1,103,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.787665067110665,8.430663161507038
Attentive CNP + PE,m2,1,103,1000,SE,Tl-208 SE 2103 keV,6,0,2023,4.740906181114257,6.150313070251707
Attentive CNP + PE,m2,1,103,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.640749140191875,8.111925389231988
Attentive CNP + PE,m2,1,103,1000,FE,Tl-208 FE 2614 keV,5,1,8709,3.703044070726101,4.790924592115756
Attentive CNP + PE,m2,1,103,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.904391037948216,28.651035521658475
Attentive CNP + PE,m2,1,104,1000,full,Full 500-3000 keV,442,58,114299,8.051564664449822,10.611698024338988
Attentive CNP + PE,m2,1,104,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.360060976449469,6.7688499223029055
Attentive CNP + PE,m2,1,104,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.69934336412146,9.268401655360814
Attentive CNP + PE,m2,1,104,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.817546645518332,8.511041225147656
Attentive CNP + PE,m2,1,104,1000,SE,Tl-208 SE 2103 keV,6,0,2023,4.63047334395608,6.018759837347949
Attentive CNP + PE,m2,1,104,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.68719167895393,8.151921503500043
Attentive CNP + PE,m2,1,104,1000,FE,Tl-208 FE 2614 keV,5,1,8709,3.661494724287553,4.703610276003962
Attentive CNP + PE,m2,1,104,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.358915085523922,29.216712091702757
Attentive CNP + PE,m2,1,105,1000,full,Full 500-3000 keV,442,58,114299,8.079846600444881,10.618626206699174
Attentive CNP + PE,m2,1,105,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.555800972141364,6.89531978402748
Attentive CNP + PE,m2,1,105,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.836668293583131,9.512589141389034
Attentive CNP + PE,m2,1,105,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,6.763396200105405,8.400915987441273
Attentive CNP + PE,m2,1,105,1000,SE,Tl-208 SE 2103 keV,6,0,2023,4.767163303018781,6.191393797852827
Attentive CNP + PE,m2,1,105,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.557200319329192,8.033306267807362
Attentive CNP + PE,m2,1,105,1000,FE,Tl-208 FE 2614 keV,5,1,8709,3.515554674600109,4.474233622930082
Attentive CNP + PE,m2,1,105,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,24.43563436802703,29.124122219650143
Attentive CNP + PE,m2,1,106,1000,full,Full 500-3000 keV,442,58,114299,8.445530405461273,10.90368938070454
Attentive CNP + PE,m2,1,106,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.881834718982237,7.288607944179206
Attentive CNP + PE,m2,1,106,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.963975684080755,9.822963437926004
Attentive CNP + PE,m2,1,106,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.200718620342025,8.976110828490285
Attentive CNP + PE,m2,1,106,1000,SE,Tl-208 SE 2103 keV,6,0,2023,4.9056534306495925,6.519467819622422
Attentive CNP + PE,m2,1,106,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.495426610949312,8.943210785476595
Attentive CNP + PE,m2,1,106,1000,FE,Tl-208 FE 2614 keV,5,1,8709,3.94586068128005,4.98529183192059
Attentive CNP + PE,m2,1,106,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.69467471190712,28.44145094661287
Attentive CNP + PE,m2,1,107,1000,full,Full 500-3000 keV,442,58,114299,8.72320684476127,11.098493104399605
Attentive CNP + PE,m2,1,107,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.231141091491546,7.727373964506892
Attentive CNP + PE,m2,1,107,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.127839733007075,10.231827494946423
Attentive CNP + PE,m2,1,107,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.580974652118779,9.319970557037928
Attentive CNP + PE,m2,1,107,1000,SE,Tl-208 SE 2103 keV,6,0,2023,5.19528278370435,6.905015312411942
Attentive CNP + PE,m2,1,107,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.193449086408604,9.617631964552015
Attentive CNP + PE,m2,1,107,1000,FE,Tl-208 FE 2614 keV,5,1,8709,4.445381219354959,5.5858679120160355
Attentive CNP + PE,m2,1,107,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,22.741930069595888,27.585619734020845
Attentive CNP + PE,m2,1,108,1000,full,Full 500-3000 keV,442,58,114299,8.37272498236932,10.816145498938171
Attentive CNP + PE,m2,1,108,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,5.886644379470445,7.297094233359927
Attentive CNP + PE,m2,1,108,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.025102854531191,9.914391462976635
Attentive CNP + PE,m2,1,108,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.146992545663183,8.899816542102974
Attentive CNP + PE,m2,1,108,1000,SE,Tl-208 SE 2103 keV,6,0,2023,4.931014845913536,6.503486179222105
Attentive CNP + PE,m2,1,108,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.412480587386725,8.864811860581531
Attentive CNP + PE,m2,1,108,1000,FE,Tl-208 FE 2614 keV,5,1,8709,4.1024407362314514,5.208532219592399
Attentive CNP + PE,m2,1,108,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.239422921920962,28.017499340563727
Attentive CNP + PE,m2,1,109,1000,full,Full 500-3000 keV,442,58,114299,8.558692176339399,10.97222035704826
Attentive CNP + PE,m2,1,109,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.205836285201024,7.576907730514053
Attentive CNP + PE,m2,1,109,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.17782604133701,10.25133205626207
Attentive CNP + PE,m2,1,109,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,7.242435296757161,8.988464918253435
Attentive CNP + PE,m2,1,109,1000,SE,Tl-208 SE 2103 keV,6,0,2023,5.178297537192735,6.83197658934499
Attentive CNP + PE,m2,1,109,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.618224296356771,9.07661511256179
Attentive CNP + PE,m2,1,109,1000,FE,Tl-208 FE 2614 keV,5,1,8709,4.115453737013394,5.166073641167727
Attentive CNP + PE,m2,1,109,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.233947324979866,27.93462287562037
Attentive CNP + PE,m2,1,100,2000,full,Full 500-3000 keV,442,58,114299,8.442710043116008,10.863410518695005
