method,architecture_id,training_budget,training_seed,context_seed,context_size,region_id,region,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
CNP,m0,18866,2,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,13.48008210480389,17.32019644146973
CNP,m0,18866,2,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,3.66564222677782,4.456005895221807
CNP,m0,18866,2,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.073296867836242,3.637225682409951
CNP,m0,18866,2,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.016320919389534,9.82721753794447
CNP,m0,18866,2,109,500,full,Full 500-3000 keV,442,58,114299,4.93913555810345,6.782212613968166
CNP,m0,18866,2,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.493267971018629,10.169882942839813
CNP,m0,18866,2,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.919713556563709,13.411397270612998
CNP,m0,18866,2,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.070631813079143,5.908574861624736
CNP,m0,18866,2,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,12.529158821858196,16.591906240271044
CNP,m0,18866,2,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.286054360019049,5.117057786234543
CNP,m0,18866,2,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.828164820773688,4.528799255997239
CNP,m0,18866,2,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,8.398689090831791,9.202050174727788
Attentive CNP,m1,18866,0,100,500,full,Full 500-3000 keV,442,58,114299,5.106176342025595,6.794376407223059
Attentive CNP,m1,18866,0,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.297543313129727,11.287882110385222
Attentive CNP,m1,18866,0,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.334957144322496,12.44199616309852
Attentive CNP,m1,18866,0,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.419068442324311,5.225070540372818
Attentive CNP,m1,18866,0,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.590607325342276,15.202473778911884
Attentive CNP,m1,18866,0,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,7.996417642926662,8.947616454052817
Attentive CNP,m1,18866,0,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.059710071635171,5.5866907135816914
Attentive CNP,m1,18866,0,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.237626571209701,8.020488424370221
Attentive CNP,m1,18866,0,101,500,full,Full 500-3000 keV,442,58,114299,5.086330398547534,6.778994368205041
Attentive CNP,m1,18866,0,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.143724233917228,11.052521477235908
Attentive CNP,m1,18866,0,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.178735000593798,12.592229736590935
Attentive CNP,m1,18866,0,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.573154194001027,5.372058342222267
Attentive CNP,m1,18866,0,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.77397755274006,15.333263138906284
Attentive CNP,m1,18866,0,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.16020857621937,9.123814095848305
Attentive CNP,m1,18866,0,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.570703573600513,6.053665670548516
Attentive CNP,m1,18866,0,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.030460169880959,7.856500570484099
Attentive CNP,m1,18866,0,102,500,full,Full 500-3000 keV,442,58,114299,5.085618801692479,6.77931613317381
Attentive CNP,m1,18866,0,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.1877267459677165,11.119461887252742
Attentive CNP,m1,18866,0,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.224670003036788,12.548055875912173
Attentive CNP,m1,18866,0,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.526623682777268,5.330638900639428
Attentive CNP,m1,18866,0,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.762394651976877,15.323539512413612
Attentive CNP,m1,18866,0,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.056571569387614,9.019493751167106
Attentive CNP,m1,18866,0,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.353379666089437,5.853157188165877
Attentive CNP,m1,18866,0,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.1245680799242646,7.929409100413731
Attentive CNP,m1,18866,0,103,500,full,Full 500-3000 keV,442,58,114299,5.122997814401461,6.803328085127304
Attentive CNP,m1,18866,0,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.322181900301674,11.326776940463382
Attentive CNP,m1,18866,0,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.359482466750714,12.418255635723384
Attentive CNP,m1,18866,0,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.391821257589705,5.195045360879924
Attentive CNP,m1,18866,0,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.465752175524203,15.115962380129952
Attentive CNP,m1,18866,0,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.099418743508435,9.041435956168897
Attentive CNP,m1,18866,0,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.126351581547108,5.644823353415466
Attentive CNP,m1,18866,0,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.203127138697848,7.9933551917292
Attentive CNP,m1,18866,0,104,500,full,Full 500-3000 keV,442,58,114299,5.095491001405286,6.781501478603752
Attentive CNP,m1,18866,0,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.223271289049503,11.174115937992962
Attentive CNP,m1,18866,0,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.261356031847706,12.511224493986887
Attentive CNP,m1,18866,0,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.482311262974722,5.28661837066163
Attentive CNP,m1,18866,0,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.648596379377638,15.244435387670194
Attentive CNP,m1,18866,0,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.149652560493594,9.106648643221856
Attentive CNP,m1,18866,0,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.556312403023025,6.040980777856971
Attentive CNP,m1,18866,0,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.022108418546702,7.851829867193145
Attentive CNP,m1,18866,0,105,500,full,Full 500-3000 keV,442,58,114299,5.112639117366792,6.795463609098694
Attentive CNP,m1,18866,0,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.321884559374951,11.326179129435411
Attentive CNP,m1,18866,0,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.358358498736331,12.419173772311147
Attentive CNP,m1,18866,0,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.395468649245919,5.200363271729669
Attentive CNP,m1,18866,0,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.522179539821996,15.155074794663776
Attentive CNP,m1,18866,0,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.045870440315708,8.993152025030563
Attentive CNP,m1,18866,0,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.17968407630698,5.694530292603125
Attentive CNP,m1,18866,0,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.169643643344709,7.968418289236255
Attentive CNP,m1,18866,0,106,500,full,Full 500-3000 keV,442,58,114299,5.109019673425909,6.791737581647685
Attentive CNP,m1,18866,0,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.281702772018852,11.262535878221849
Attentive CNP,m1,18866,0,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.318633083738629,12.45671011317262
Attentive CNP,m1,18866,0,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.428190416075319,5.232348596057829
Attentive CNP,m1,18866,0,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.547609260283972,15.1735125711855
Attentive CNP,m1,18866,0,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.113874502509477,9.062712254110297
Attentive CNP,m1,18866,0,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.315046938251535,5.817232901800078
Attentive CNP,m1,18866,0,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.1198194758925695,7.926249346032531
Attentive CNP,m1,18866,0,107,500,full,Full 500-3000 keV,442,58,114299,5.096210445290144,6.7823973708677485
Attentive CNP,m1,18866,0,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.243772953941602,11.205148177424444
Attentive CNP,m1,18866,0,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.282232219972087,12.491902946965643
Attentive CNP,m1,18866,0,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.462122480322015,5.268843607994183
Attentive CNP,m1,18866,0,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.63717105009447,15.235970168015497
Attentive CNP,m1,18866,0,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.099721277144747,9.055369398715856
Attentive CNP,m1,18866,0,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.428086457681862,5.920881638912045
Attentive CNP,m1,18866,0,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.074305077166877,7.891715203326632
Attentive CNP,m1,18866,0,108,500,full,Full 500-3000 keV,442,58,114299,5.097939665280561,6.784275882152521
Attentive CNP,m1,18866,0,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.219073942102783,11.16662091602788
Attentive CNP,m1,18866,0,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.25558209082022,12.5154646219966
Attentive CNP,m1,18866,0,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.4869306385964745,5.290189812376511
Attentive CNP,m1,18866,0,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.638761120868317,15.237745183943572
Attentive CNP,m1,18866,0,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.146952870907024,9.101662982596087
Attentive CNP,m1,18866,0,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.465728170614095,5.9564591768683925
Attentive CNP,m1,18866,0,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.062452931200144,7.881630414470556
Attentive CNP,m1,18866,0,109,500,full,Full 500-3000 keV,442,58,114299,5.100906106272873,6.787401722557062
Attentive CNP,m1,18866,0,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.270414582678324,11.247054439437768
Attentive CNP,m1,18866,0,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.309134351540576,12.46622029593117
Attentive CNP,m1,18866,0,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.438880461907615,5.244970712475809
Attentive CNP,m1,18866,0,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,10.606437887096964,15.213801094027406
Attentive CNP,m1,18866,0,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,8.056269976645732,9.00894454179268
Attentive CNP,m1,18866,0,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,5.27029346254587,5.77699636426244
Attentive CNP,m1,18866,0,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.1369780257751145,7.941401712160767
Attentive CNP,m1,18866,1,100,500,full,Full 500-3000 keV,442,58,114299,4.965067050562001,6.581455865887969
Attentive CNP,m1,18866,1,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.365666936176458,11.347902622971397
Attentive CNP,m1,18866,1,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.412802460305093,12.39303775706095
Attentive CNP,m1,18866,1,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.296397863925236,5.123548987852514
Attentive CNP,m1,18866,1,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.135951252624594,15.56122204726078
Attentive CNP,m1,18866,1,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.584555612710749,7.591922821247471
Attentive CNP,m1,18866,1,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.491291242298902,6.939847016323775
Attentive CNP,m1,18866,1,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.358167223399517,8.241512116519166
Attentive CNP,m1,18866,1,101,500,full,Full 500-3000 keV,442,58,114299,4.968689066636002,6.581158891211443
Attentive CNP,m1,18866,1,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.277944636429727,11.268823722322187
Attentive CNP,m1,18866,1,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.3630027462074,12.43804083519099
Attentive CNP,m1,18866,1,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.331788240961563,5.15201782267798
Attentive CNP,m1,18866,1,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.152629000711384,15.573813603323885
Attentive CNP,m1,18866,1,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.678200435414225,7.689182000119523
Attentive CNP,m1,18866,1,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.671405449892435,7.1091628841190095
Attentive CNP,m1,18866,1,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.275835168072656,8.169390718881425
Attentive CNP,m1,18866,1,102,500,full,Full 500-3000 keV,442,58,114299,4.966911780760013,6.582959354802827
Attentive CNP,m1,18866,1,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.282774796148439,11.277611133273917
Attentive CNP,m1,18866,1,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.367334487469256,12.433418688565927
Attentive CNP,m1,18866,1,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.333079204487513,5.154680906702803
Attentive CNP,m1,18866,1,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.183771977374215,15.59598047187263
Attentive CNP,m1,18866,1,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.669076927710781,7.68313107196257
Attentive CNP,m1,18866,1,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.612579067004368,7.053508046060822
Attentive CNP,m1,18866,1,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.299266006729735,8.190806747132171
Attentive CNP,m1,18866,1,103,500,full,Full 500-3000 keV,442,58,114299,4.970896211842093,6.580696337097207
Attentive CNP,m1,18866,1,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.466813597739074,11.429202409877355
Attentive CNP,m1,18866,1,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.465571081815895,12.348082918918104
Attentive CNP,m1,18866,1,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.243404880157804,5.080098501981699
Attentive CNP,m1,18866,1,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.005486964702344,15.46760655519424
Attentive CNP,m1,18866,1,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.515461182968851,7.509301047164126
Attentive CNP,m1,18866,1,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.4497587608402185,6.901428644037738
Attentive CNP,m1,18866,1,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.386989427078659,8.261702272296208
Attentive CNP,m1,18866,1,104,500,full,Full 500-3000 keV,442,58,114299,4.967080372144283,6.577584668531824
Attentive CNP,m1,18866,1,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.377495485550821,11.356934222152692
Attentive CNP,m1,18866,1,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.420500077961142,12.387573278440634
Attentive CNP,m1,18866,1,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.283725082205795,5.111747889425998
Attentive CNP,m1,18866,1,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.0863215330412,15.525692819060108
Attentive CNP,m1,18866,1,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.576128483919325,7.578374262800927
Attentive CNP,m1,18866,1,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.582228472882284,7.025248922878174
Attentive CNP,m1,18866,1,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.306189100112538,8.19465296799948
Attentive CNP,m1,18866,1,105,500,full,Full 500-3000 keV,442,58,114299,4.964386622083669,6.577588139111564
Attentive CNP,m1,18866,1,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.443010560020085,11.410030933459408
Attentive CNP,m1,18866,1,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.452013342573656,12.35840413128094
Attentive CNP,m1,18866,1,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.260141293818295,5.09430932635052
Attentive CNP,m1,18866,1,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.074199734379754,15.516690722589836
Attentive CNP,m1,18866,1,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.501004528115592,7.500815036797177
Attentive CNP,m1,18866,1,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.464149687930436,6.914170374177288
Attentive CNP,m1,18866,1,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.362276321485796,8.24452170313922
Attentive CNP,m1,18866,1,106,500,full,Full 500-3000 keV,442,58,114299,4.966993878269134,6.578259399054185
Attentive CNP,m1,18866,1,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.388152665326777,11.365685056964994
Attentive CNP,m1,18866,1,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.42529269937617,12.382944151614032
Attentive CNP,m1,18866,1,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.280389254922556,5.109207537599334
Attentive CNP,m1,18866,1,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.086133225800692,15.52566969386385
Attentive CNP,m1,18866,1,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.571039685348339,7.573506505311645
Attentive CNP,m1,18866,1,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.5492176819957,6.9932206830756325
Attentive CNP,m1,18866,1,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.324178792618278,8.209633396223344
Attentive CNP,m1,18866,1,107,500,full,Full 500-3000 keV,442,58,114299,4.966001891486736,6.577033216652168
Attentive CNP,m1,18866,1,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.406548359019805,11.380602660327291
Attentive CNP,m1,18866,1,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.434118477971982,12.374258213975674
Attentive CNP,m1,18866,1,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.272382878053108,5.1029104457582255
Attentive CNP,m1,18866,1,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.074746752421584,15.517236489664985
Attentive CNP,m1,18866,1,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.5398200587736905,7.540309832009559
Attentive CNP,m1,18866,1,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.526199811432673,6.972551788169948
Attentive CNP,m1,18866,1,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.337862708011015,8.222343666257755
Attentive CNP,m1,18866,1,108,500,full,Full 500-3000 keV,442,58,114299,4.969638578279867,6.578590043313919
Attentive CNP,m1,18866,1,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.376454728571464,11.356352344684732
Attentive CNP,m1,18866,1,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.419816560039504,12.387184501825953
Attentive CNP,m1,18866,1,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.280353246110344,5.108074410549866
Attentive CNP,m1,18866,1,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.060325605956152,15.507091922597295
Attentive CNP,m1,18866,1,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.593002127469778,7.593508407543246
Attentive CNP,m1,18866,1,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.585003489562309,7.028539510443897
Attentive CNP,m1,18866,1,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.313472029212359,8.200289413189617
Attentive CNP,m1,18866,1,109,500,full,Full 500-3000 keV,442,58,114299,4.964186611582274,6.578399960691707
Attentive CNP,m1,18866,1,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.366180821398139,11.348103571267742
Attentive CNP,m1,18866,1,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.412804790626362,12.392785249699068
Attentive CNP,m1,18866,1,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.294118263999669,5.1213121532259125
Attentive CNP,m1,18866,1,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,11.127936259509424,15.55558733857776
Attentive CNP,m1,18866,1,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.5689623574522615,7.574733085408368
Attentive CNP,m1,18866,1,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.534904005342828,6.981084202241609
Attentive CNP,m1,18866,1,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.330314214556396,8.217656685787533
Attentive CNP,m1,18866,2,100,500,full,Full 500-3000 keV,442,58,114299,5.105125990847485,6.90404780274156
Attentive CNP,m1,18866,2,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.717994292705078,10.470959963172684
Attentive CNP,m1,18866,2,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.835179425859224,13.08906238697981
Attentive CNP,m1,18866,2,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.172944739143063,6.102228186979024
Attentive CNP,m1,18866,2,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,13.548123356169114,17.378624955870528
Attentive CNP,m1,18866,2,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.653389528673888,5.60123729459527
Attentive CNP,m1,18866,2,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.0454082465962977,3.581489064620965
Attentive CNP,m1,18866,2,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,8.948961433411032,9.572945598546733
Attentive CNP,m1,18866,2,101,500,full,Full 500-3000 keV,442,58,114299,5.092349074969787,6.892171565986251
Attentive CNP,m1,18866,2,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.7112423511571135,10.462433741989752
Attentive CNP,m1,18866,2,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.835920901714449,13.095211254907168
Attentive CNP,m1,18866,2,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.155180718987513,6.0806647062408015
Attentive CNP,m1,18866,2,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,13.483484445099824,17.32835582654051
Attentive CNP,m1,18866,2,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.686056472859888,5.631464780139557
Attentive CNP,m1,18866,2,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.081442090569833,3.626919789346148
Attentive CNP,m1,18866,2,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,8.903953584415484,9.528603238198244
Attentive CNP,m1,18866,2,102,500,full,Full 500-3000 keV,442,58,114299,5.090424402228062,6.887959620679725
Attentive CNP,m1,18866,2,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.69934548670099,10.44826020316159
Attentive CNP,m1,18866,2,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.835032857182853,13.1122364795883
Attentive CNP,m1,18866,2,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.192897432023289,6.122897450094652
Attentive CNP,m1,18866,2,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,13.549538143751294,17.38000118380326
Attentive CNP,m1,18866,2,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.693090266865981,5.6467449471926185
Attentive CNP,m1,18866,2,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,3.158659426720435,3.725017410785058
Attentive CNP,m1,18866,2,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,8.852285544427911,9.474082359512304
Attentive CNP,m1,18866,2,103,500,full,Full 500-3000 keV,442,58,114299,5.11859300394905,6.923423117116663
Attentive CNP,m1,18866,2,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.763645022372235,10.528068525215009
Attentive CNP,m1,18866,2,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.835918723931913,13.02590492737641
