method,architecture_id,context_size,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_training_seed,mc_passes_per_cell
CNP,m0,500,790.0,0.46487239108483,0.01128969548673304,0.0023801952402715027,3,10,50
CNP,m0,500,791.0,0.46622263985872275,0.018360309738232137,0.0023238007595262947,3,10,50
CNP,m0,500,792.0,0.468277284026146,0.01079422403670483,0.0024350989333546485,3,10,50
CNP,m0,500,793.0,0.46854159849882127,0.01726887625419267,0.002283201005021414,3,10,50
CNP,m0,500,794.0,0.46493508144219714,0.011743598827894145,0.002363783501450587,3,10,50
CNP,m0,500,795.0,0.467678208331267,0.011980630672631217,0.002331971799009482,3,10,50
CNP,m0,500,796.0,0.47132152722279225,0.014812371002277815,0.0023463402038711185,3,10,50
CNP,m0,500,797.0,0.47236031872034073,0.01567842919409538,0.0022576646594790494,3,10,50
CNP,m0,500,798.0,0.4669742453694344,0.012185145387073486,0.002411962691096513,3,10,50
CNP,m0,500,799.0,0.46941731588045754,0.015505270821963527,0.002363153514802744,3,10,50
CNP,m0,500,800.0,0.4660951414903005,0.015898141525496456,0.0022799000902744685,3,10,50
CNP,m0,500,801.0,0.46526785105466845,0.0171154770559673,0.002328112973743265,3,10,50
CNP,m0,500,802.0,0.46892531947294874,0.015689777861407062,0.002291871711445093,3,10,50
CNP,m0,500,803.0,0.4674622546037039,0.015663402384714607,0.002330108597116129,3,10,50
CNP,m0,500,804.0,0.46812131134668983,0.012583624416160637,0.0023774357920594864,3,10,50
CNP,m0,500,805.0,0.47338167957464855,0.009837938022458447,0.0022620893831689403,3,10,50
CNP,m0,500,806.0,0.47159833073616025,0.012821637964329493,0.002417861872787189,3,10,50
CNP,m0,500,807.0,0.4715120647152265,0.014961407409553429,0.0022762911525484116,3,10,50
CNP,m0,500,808.0,0.46796627420187,0.01253032215994846,0.0024111600953043585,3,10,50
CNP,m0,500,809.0,0.4688458395997683,0.011812682866668485,0.0023817856761128627,3,10,50
CNP,m0,500,810.0,0.4707367550532023,0.012639105385910596,0.0023056632645263157,3,10,50
CNP,m0,500,811.0,0.47505697298049926,0.01621082655273448,0.0023129093648230543,3,10,50
CNP,m0,500,812.0,0.47089172041416166,0.01786908526266032,0.0023215840230869783,3,10,50
CNP,m0,500,813.0,0.47187861220041905,0.011708411669939372,0.0022918668745537272,3,10,50
CNP,m0,500,814.0,0.4716140689253807,0.01309046552678831,0.002341749298454185,3,10,50
CNP,m0,500,815.0,0.47131525719165795,0.010693570612087056,0.002318697320175593,3,10,50
CNP,m0,500,816.0,0.47193530019124347,0.012321215998785547,0.0022900519041811774,3,10,50
CNP,m0,500,817.0,0.46996392707029977,0.013539984464927457,0.0023605533278666982,3,10,50
CNP,m0,500,818.0,0.47180194987853374,0.010840568608482997,0.0023534940182146622,3,10,50
CNP,m0,500,819.0,0.47267267513275146,0.01293410511974398,0.0022746923580053316,3,10,50
CNP,m0,500,820.0,0.47237520492076873,0.01503433576878388,0.002377693193255761,3,10,50
CNP,m0,500,821.0,0.47223691085974373,0.009471035328973507,0.0023405513876921017,3,10,50
CNP,m0,500,822.0,0.47390078967809673,0.016306257124862427,0.0023372101726767923,3,10,50
CNP,m0,500,823.0,0.47355832898616795,0.013329758721555411,0.0022859101349968236,3,10,50
CNP,m0,500,824.0,0.47697991693019864,0.01722634801795155,0.002256623317354184,3,10,50
CNP,m0,500,825.0,0.4748660206397373,0.010926391034078293,0.002291633449645847,3,10,50
CNP,m0,500,826.0,0.4716647384564083,0.012351370231808568,0.0023348236688229816,3,10,50
CNP,m0,500,827.0,0.4759765839179357,0.010311046491447646,0.0023379663919018455,3,10,50
CNP,m0,500,828.0,0.47554922395944593,0.009988031000120702,0.002324780627006125,3,10,50
CNP,m0,500,829.0,0.474004560470581,0.010156471132172292,0.0022928132430338863,3,10,50
CNP,m0,500,830.0,0.4743545030156772,0.009606347343472241,0.002437958827418233,3,10,50
CNP,m0,500,831.0,0.47495587513844173,0.013420536256750368,0.0023981190993027143,3,10,50
CNP,m0,500,832.0,0.47028364463647204,0.016093790778246773,0.0023689508414334523,3,10,50
CNP,m0,500,833.0,0.476295496126016,0.011120817635789437,0.0024202699141633085,3,10,50
CNP,m0,500,834.0,0.47543082839250567,0.01424724796092678,0.0022877764600039356,3,10,50
CNP,m0,500,835.0,0.47720929857095085,0.01040786907022808,0.0023653547466649365,3,10,50
CNP,m0,500,836.0,0.47384647955497106,0.013509249655888293,0.002391567575269739,3,10,50
CNP,m0,500,837.0,0.48078782586256663,0.012388055793294706,0.00231384029067195,3,10,50
CNP,m0,500,838.0,0.47547043490409857,0.010327632424251054,0.0023574616400794195,3,10,50
CNP,m0,500,839.0,0.4790434511105219,0.010273030479882435,0.0023285446451248738,3,10,50
CNP,m0,500,840.0,0.48158271525303514,0.011762340829554626,0.0023903923043568144,3,10,50
CNP,m0,500,841.0,0.4788977810343107,0.010590246927050309,0.0022951596014940965,3,10,50
CNP,m0,500,842.0,0.4789038888017336,0.01195664326089411,0.0023617496057830954,3,10,50
CNP,m0,500,843.0,0.4789281961123149,0.014222444395480616,0.0023949100131230978,3,10,50
CNP,m0,500,844.0,0.4792373144229252,0.013231458897246157,0.0024721089964333033,3,10,50
CNP,m0,500,845.0,0.47849129017194114,0.018513233089098354,0.0023379622370090433,3,10,50
CNP,m0,500,846.0,0.4787274554371834,0.011919503207513851,0.002376054783331379,3,10,50
CNP,m0,500,847.0,0.4810867095987002,0.011862353655525529,0.0022936040937985083,3,10,50
CNP,m0,500,848.0,0.47623499836524336,0.007316415916133195,0.002379790334522435,3,10,50
CNP,m0,500,849.0,0.4815466885765394,0.013554661933258176,0.0022608106395668516,3,10,50
CNP,m0,500,850.0,0.4790207980473837,0.013572859472320738,0.0023946707642895034,3,10,50
CNP,m0,500,851.0,0.47973649696509035,0.014970611038268704,0.0023502162862869803,3,10,50
CNP,m0,500,852.0,0.47544518524408336,0.01576229936087541,0.002310303729041226,3,10,50
CNP,m0,500,853.0,0.4798069718877474,0.013223445490064455,0.002343066698934829,3,10,50
CNP,m0,500,854.0,0.4786042692859967,0.005772671425293077,0.0024709805390711772,3,10,50
CNP,m0,500,855.0,0.48250828071435287,0.012583692069382505,0.0023177745664607423,3,10,50
CNP,m0,500,856.0,0.48036866943041484,0.01121622845107225,0.002357455781670708,3,10,50
CNP,m0,500,857.0,0.4820029243032138,0.012735328871336927,0.0023133212605527076,3,10,50
CNP,m0,500,858.0,0.47912591381867725,0.011645302603474973,0.002429089815820029,3,10,50
CNP,m0,500,859.0,0.47920918323596323,0.0093076733863948,0.0023546588124681643,3,10,50
CNP,m0,500,860.0,0.4813310520648956,0.008311914178966819,0.002345292555329549,3,10,50
CNP,m0,500,861.0,0.48237969686587645,0.01336416086757458,0.0023585767128683553,3,10,50
CNP,m0,500,862.0,0.4839096393386522,0.015987173613442734,0.002359040042718302,3,10,50
CNP,m0,500,863.0,0.4816958725055059,0.011453926903829703,0.0023703934027233518,3,10,50
CNP,m0,500,864.0,0.4782768506407738,0.00977167141172602,0.002293153665796234,3,10,50
CNP,m0,500,865.0,0.48320077145099644,0.011696210445241802,0.002282149925917881,3,10,50
CNP,m0,500,866.0,0.48321477131048834,0.011496398224833313,0.0023296259462512368,3,10,50
CNP,m0,500,867.0,0.48275588029623034,0.011896248675983339,0.002331432332125839,3,10,50
CNP,m0,500,868.0,0.4843755665620168,0.008052878831199674,0.002323382102045765,3,10,50
CNP,m0,500,869.0,0.4826982490420341,0.009434258154927029,0.0023225772773256877,3,10,50
CNP,m0,500,870.0,0.48348135739564896,0.013190021317500428,0.0023697256309731835,3,10,50
CNP,m0,500,871.0,0.4855331226785977,0.016786219843674396,0.0023553940585025715,3,10,50
CNP,m0,500,872.0,0.4885083493987719,0.010846919937964711,0.002335387205246582,3,10,50
CNP,m0,500,873.0,0.4835094852646191,0.015239134647224801,0.0024225204010406283,3,10,50
CNP,m0,500,874.0,0.48498287934064876,0.011275433786553499,0.0024024878857393985,3,10,50
CNP,m0,500,875.0,0.4877484093109767,0.009066640047093238,0.0023488227494234716,3,10,50
CNP,m0,500,876.0,0.4852396604220073,0.012516400753594635,0.0022884632516656585,3,10,50
CNP,m0,500,877.0,0.48724883906046546,0.014211522856791437,0.002322320926764841,3,10,50
CNP,m0,500,878.0,0.480427776535352,0.01301326167007229,0.002376706866486023,3,10,50
CNP,m0,500,879.0,0.4911159299612045,0.013989416590492663,0.0023570111258983707,3,10,50
CNP,m0,500,880.0,0.48733975297212595,0.011812428479990904,0.002346004256690114,3,10,50
CNP,m0,500,881.0,0.48946675848960886,0.009788168488560357,0.002444690545570704,3,10,50
CNP,m0,500,882.0,0.48608511157830553,0.012342459174335678,0.0022930633096252696,3,10,50
CNP,m0,500,883.0,0.48976256034771604,0.015371242018877084,0.0022309811894852816,3,10,50
CNP,m0,500,884.0,0.4891527827382087,0.011617000504394823,0.0023401050045179657,3,10,50
CNP,m0,500,885.0,0.48638153282801316,0.013937783053197244,0.0023418593254690505,3,10,50
CNP,m0,500,886.0,0.4854418709476789,0.010940098283497674,0.002272466067596865,3,10,50
CNP,m0,500,887.0,0.49158841989437746,0.011979826259360782,0.002360772030169269,3,10,50
CNP,m0,500,888.0,0.48441534860928853,0.010039395993992277,0.002339104435845851,3,10,50
CNP,m0,500,889.0,0.4868447154164315,0.010510026164303092,0.002453764083325719,3,10,50
CNP,m0,500,890.0,0.4885204951763153,0.012991159085082382,0.0023738557287606246,3,10,50
CNP,m0,500,891.0,0.4871040642062823,0.012712787117508608,0.00239457712685007,3,10,50
CNP,m0,500,892.0,0.48897868925333016,0.02210576331669887,0.0023300971404236763,3,10,50
CNP,m0,500,893.0,0.48981062793731694,0.011200144286733913,0.0024281061555908633,3,10,50
CNP,m0,500,894.0,0.49099137727419534,0.01210142298995415,0.002364883867237851,3,10,50
CNP,m0,500,895.0,0.4897893482844034,0.010301892873001662,0.0023228934731871847,3,10,50
CNP,m0,500,896.0,0.48755924302339554,0.015314325062582365,0.0023766973306113964,3,10,50
CNP,m0,500,897.0,0.49347861627737677,0.013148400160582021,0.00226444436548039,3,10,50
CNP,m0,500,898.0,0.48993428142865497,0.009266456398109893,0.0023729956020678397,3,10,50
CNP,m0,500,899.0,0.4874039090275765,0.012617435053111156,0.002290675030319267,3,10,50
CNP,m0,500,900.0,0.49209470073382056,0.016909470418898048,0.0023832392253375265,3,10,50
CNP,m0,500,901.0,0.4921085946361224,0.009216605246987508,0.0023702629489671446,3,10,50
CNP,m0,500,902.0,0.492487641731898,0.013623937127116322,0.0023026935695406006,3,10,50
CNP,m0,500,903.0,0.4926568028132121,0.012369678758835555,0.0023882568886526294,3,10,50
CNP,m0,500,904.0,0.4909437463680903,0.010554206980957501,0.0022937811301563717,3,10,50
CNP,m0,500,905.0,0.49428595715761187,0.012867708468126253,0.0023666181378813296,3,10,50
CNP,m0,500,906.0,0.48977938866615295,0.008131367536483653,0.0022577884335822362,3,10,50
CNP,m0,500,907.0,0.4917403399348259,0.006846942031286275,0.0024383634051201018,3,10,50
CNP,m0,500,908.0,0.48981920375426613,0.011786551148085984,0.0023412699345798055,3,10,50
CNP,m0,500,909.0,0.4909795997540156,0.014594603111904459,0.002302529376552668,3,10,50
CNP,m0,500,910.0,0.4895676823854447,0.011415403624770998,0.0024643828279975067,3,10,50
CNP,m0,500,911.0,0.49696298036972686,0.011804951879521637,0.00231776835329765,3,10,50
CNP,m0,500,912.0,0.4945444572965303,0.01004217387130511,0.002342816175901299,3,10,50
CNP,m0,500,913.0,0.4941898043751716,0.00767558116401197,0.002341412028465813,3,10,50
CNP,m0,500,914.0,0.4971222399274508,0.013085349945847183,0.0023781471903035808,3,10,50
CNP,m0,500,915.0,0.4965999352931976,0.011496087100183005,0.002248743331663729,3,10,50
CNP,m0,500,916.0,0.49641197818517685,0.010190648082720705,0.002392682574723779,3,10,50
CNP,m0,500,917.0,0.4984760055541992,0.007993310340166386,0.0023806621655747292,3,10,50
CNP,m0,500,918.0,0.4921034850279491,0.012132139173456501,0.002307987844188891,3,10,50
CNP,m0,500,919.0,0.4935651771426201,0.006069933261494515,0.0023420486620177885,3,10,50
CNP,m0,500,920.0,0.49399426321188616,0.007552374763664402,0.002359523271196026,3,10,50
CNP,m0,500,921.0,0.49402139107386267,0.010477306154043133,0.002424368361283475,3,10,50
CNP,m0,500,922.0,0.4960580465594928,0.009900679165661891,0.0023250270434521138,3,10,50
CNP,m0,500,923.0,0.4995422707398733,0.010747199175061228,0.0023874036307465246,3,10,50
CNP,m0,500,924.0,0.49522795842091244,0.013492430642465723,0.0023455956799271235,3,10,50
CNP,m0,500,925.0,0.4955204793810845,0.01061564656304815,0.002350730829602731,3,10,50
CNP,m0,500,926.0,0.4934385982950528,0.008625481034067364,0.002364075475330496,3,10,50
CNP,m0,500,927.0,0.4964130402604739,0.010326838553870364,0.0024444717673905384,3,10,50
CNP,m0,500,928.0,0.49668622714281074,0.01493702179728884,0.0022940508792803033,3,10,50
CNP,m0,500,929.0,0.4985860389868419,0.01201478858871101,0.0023990784173351554,3,10,50
CNP,m0,500,930.0,0.497214784681797,0.010599863841413457,0.002418200079467683,3,10,50
CNP,m0,500,931.0,0.49771104139089584,0.010039844362645978,0.0023564216404534516,3,10,50
CNP,m0,500,932.0,0.4982050184210142,0.009445457862077957,0.002294179113488313,3,10,50
CNP,m0,500,933.0,0.49813555161158246,0.008807424090030219,0.0024103536594933714,3,10,50
CNP,m0,500,934.0,0.49751351968447377,0.013799494186846673,0.0023954681617281686,3,10,50
CNP,m0,500,935.0,0.4996453678011894,0.010805389887831956,0.0023393386631288837,3,10,50
CNP,m0,500,936.0,0.4980288998484612,0.010529616820528668,0.002348563174576657,3,10,50
CNP,m0,500,937.0,0.49631293386220926,0.011216488750298759,0.002382402635861427,3,10,50
CNP,m0,500,938.0,0.49934500726064046,0.010915063274548003,0.002336002682742477,3,10,50
CNP,m0,500,939.0,0.49643905188639953,0.010748342394390818,0.0024039668274655635,3,10,50
CNP,m0,500,940.0,0.5003841419021288,0.008804784510566994,0.00236862196941426,3,10,50
CNP,m0,500,941.0,0.4990192978978157,0.008875823209094164,0.002354709635866924,3,10,50
CNP,m0,500,942.0,0.49801444820563007,0.00708850431649272,0.0023034581029998977,3,10,50
CNP,m0,500,943.0,0.5017835064133008,0.011671200906335154,0.002424097490020954,3,10,50
CNP,m0,500,944.0,0.5003906053702036,0.008865793073193535,0.0024072944175190917,3,10,50
CNP,m0,500,945.0,0.5009683482448261,0.004596381642049975,0.002427503317035031,3,10,50
CNP,m0,500,946.0,0.4999373482267062,0.014432672798386845,0.0023819806264053453,3,10,50
CNP,m0,500,947.0,0.501007672905922,0.012072094057871977,0.0023702585190528984,3,10,50
CNP,m0,500,948.0,0.5038092119693757,0.014637226772440323,0.00230425986830523,3,10,50
CNP,m0,500,949.0,0.500262099345525,0.009621051871029575,0.0023585278130179113,3,10,50
CNP,m0,500,950.0,0.5019589678446451,0.011865407976956472,0.0023090694326620585,3,10,50
CNP,m0,500,951.0,0.5016843614379565,0.009422867702120023,0.002430587550608086,3,10,50
CNP,m0,500,952.0,0.5016611981987953,0.009303782984640635,0.0023116887087742365,3,10,50
CNP,m0,500,953.0,0.5005252872109412,0.007301274086265347,0.002405260558001478,3,10,50
CNP,m0,500,954.0,0.5030991796255112,0.0070069983953825535,0.0023998594550984943,3,10,50
CNP,m0,500,955.0,0.5044983403285345,0.01394310506195894,0.0023742418562825887,3,10,50
CNP,m0,500,956.0,0.5016658631563186,0.010911809947860666,0.0023072584020003392,3,10,50
CNP,m0,500,957.0,0.5036456078092257,0.007589765196298845,0.002392104691315176,3,10,50
CNP,m0,500,958.0,0.5043428732355436,0.009927587785197969,0.0023904579492602346,3,10,50
CNP,m0,500,959.0,0.5026845120787621,0.011497815837281638,0.0023560521574922644,3,10,50
CNP,m0,500,960.0,0.5026447834571203,0.00794528757761382,0.002357207509655621,3,10,50
CNP,m0,500,961.0,0.5011891643603643,0.005802386936278308,0.0023299186320459987,3,10,50
CNP,m0,500,962.0,0.505668331762155,0.009459071979620625,0.002389945346130616,3,10,50
CNP,m0,500,963.0,0.5028005805412928,0.012934719084131489,0.00241756499333157,3,10,50
CNP,m0,500,964.0,0.5041607672174773,0.01094484985712495,0.0024482065786855787,3,10,50
CNP,m0,500,965.0,0.504516707678636,0.008352307476562527,0.0023839363317878174,3,10,50
CNP,m0,500,966.0,0.5055435994466145,0.006977133748361274,0.0024452850217959766,3,10,50
CNP,m0,500,967.0,0.5054273447791736,0.011084447651007514,0.0023932249601201377,3,10,50
CNP,m0,500,968.0,0.5075184891025225,0.01537465629502902,0.002391586555426527,3,10,50
CNP,m0,500,969.0,0.5039629477858544,0.01150362706113615,0.0024052036953559302,3,10,50
CNP,m0,500,970.0,0.505049684325854,0.012704847496024322,0.0024031903642052974,3,10,50
CNP,m0,500,971.0,0.5078068686326345,0.007948171632476173,0.002347081604136522,3,10,50
CNP,m0,500,972.0,0.5035719135204951,0.012155445133243582,0.002396062414194714,3,10,50
CNP,m0,500,973.0,0.5048648202816645,0.009949596345106634,0.002333749682045643,3,10,50
CNP,m0,500,974.0,0.5069630248149237,0.014659856064840096,0.0023318187280539954,3,10,50
CNP,m0,500,975.0,0.5073931450049082,0.006345284470688387,0.002408652150869142,3,10,50
CNP,m0,500,976.0,0.508159226278464,0.012491403623605676,0.002403264705089742,3,10,50
CNP,m0,500,977.0,0.5054524723291397,0.015009360181736648,0.00244494689819215,3,10,50
CNP,m0,500,978.0,0.5113643104036648,0.011239203055450791,0.0023530703548259022,3,10,50
CNP,m0,500,979.0,0.5078057331840197,0.012257021883549022,0.0024010062350403147,3,10,50
CNP,m0,500,980.0,0.5078088034192721,0.011116073023422835,0.0023459524348267012,3,10,50
CNP,m0,500,981.0,0.507017043908437,0.010457732189685385,0.002435742902704071,3,10,50
CNP,m0,500,982.0,0.5057376992702486,0.012177103697397038,0.002348916132964602,3,10,50
CNP,m0,500,983.0,0.5095482522447905,0.011206174504830954,0.0023065192128699655,3,10,50
CNP,m0,500,984.0,0.5116179074247679,0.011507526307407598,0.002321532100636095,3,10,50
CNP,m0,500,985.0,0.508825344979763,0.010757056193734163,0.0023411571398415255,3,10,50
CNP,m0,500,986.0,0.5078844194610913,0.009759913859026876,0.0023489174343168003,3,10,50
CNP,m0,500,987.0,0.5076119796832403,0.010344132494167884,0.0023572476720133675,3,10,50
CNP,m0,500,988.0,0.5083729328711827,0.013576571014015115,0.0023365641267823895,3,10,50
CNP,m0,500,989.0,0.5105124555428823,0.005355384899653642,0.0024010864623008198,3,10,50
CNP,m0,500,990.0,0.5111336145202319,0.011405582903705521,0.0023734324983021985,3,10,50
CNP,m0,500,991.0,0.5089143060445787,0.00946882808277673,0.0024083738759476075,3,10,50
CNP,m0,500,992.0,0.5106692637602489,0.012457212255478075,0.0023990758642089267,3,10,50
CNP,m0,500,993.0,0.5107661996682485,0.01574087650169237,0.0024071980139862125,3,10,50
CNP,m0,500,994.0,0.5086368587215742,0.011845899601420932,0.002313790998069374,3,10,50
CNP,m0,500,995.0,0.5105109231670698,0.010634154922083871,0.0024575299067404483,3,10,50
CNP,m0,500,996.0,0.5091288448572159,0.012282191172069284,0.0023014747706771714,3,10,50
CNP,m0,500,997.0,0.512492937584718,0.011711103682369621,0.0024865760874356662,3,10,50
CNP,m0,500,998.0,0.5088544607957205,0.013401256519125148,0.002405501128441482,3,10,50
CNP,m0,500,999.0,0.5127107914884885,0.01538181956419407,0.002346608151072649,3,10,50
CNP,m0,500,1000.0,0.5103837894598643,0.012840156961992498,0.0023526360057986896,3,10,50
CNP,m0,500,1001.0,0.5123236402273178,0.009335303512568406,0.0023128138300917444,3,10,50
CNP,m0,500,1002.0,0.5092823396722476,0.01323364595594058,0.002370095947002533,3,10,50
CNP,m0,500,1003.0,0.512880520482858,0.007918484617280203,0.0023293269520572057,3,10,50
CNP,m0,500,1004.0,0.5144931245446206,0.010916809409760248,0.0023579501974897027,3,10,50
CNP,m0,500,1005.0,0.5141452430685362,0.010109200424305664,0.0023764012593326576,3,10,50
CNP,m0,500,1006.0,0.5143708547949791,0.008413212854501032,0.0024690264934930204,3,10,50
CNP,m0,500,1007.0,0.5144463804364204,0.009029816015400047,0.0024005194602149528,3,10,50
CNP,m0,500,1008.0,0.5140441087484359,0.013222807004144048,0.002368292419984133,3,10,50
CNP,m0,500,1009.0,0.5133342063625653,0.010885627707939396,0.0023791939240238144,3,10,50
CNP,m0,500,1010.0,0.513370315472285,0.011099940877731447,0.0024215363994286704,3,10,50
CNP,m0,500,1011.0,0.5132731373508772,0.012136322421897935,0.0024064201909568517,3,10,50
CNP,m0,500,1012.0,0.5176523915131886,0.007927416447213474,0.002454335316542502,3,10,50
CNP,m0,500,1013.0,0.5126971636017162,0.008222049072820922,0.00233074582862158,3,10,50
CNP,m0,500,1014.0,0.5134122494459152,0.012794553854393766,0.0023592018726680546,3,10,50
CNP,m0,500,1015.0,0.5156950812339783,0.007952449356270007,0.0023974237409467507,3,10,50
CNP,m0,500,1016.0,0.5146528389255205,0.009494505784462016,0.0023789051279359333,3,10,50
