subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,scope,histogram_bin,pull_lower,pull_upper,count,total_cell_bin_observations,cell_count
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,24,2.0,2.5,363,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,25,2.5,3.0,240,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,26,3.0,3.5,55,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,27,3.5,4.0,13,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,28,4.0,4.5,3,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,29,4.5,5.0,5,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,30,5.0,5.5,6,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,31,5.5,6.0,4,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,32,6.0,6.5,3,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,33,6.5,7.0,2,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,34,7.0,7.5,2,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,35,7.5,8.0,1,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,36,8.0,8.5,3,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,37,8.5,9.0,1,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,38,9.0,9.5,2,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,39,9.5,10.0,0,7260,30
original_n5000,original,5k,5000,4984,Density-guided CNP,ours,matched_neural,figure1_1500_3000,overflow,10.0,,17,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,underflow,,-10.0,233,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,0,-10.0,-9.5,7,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,1,-9.5,-9.0,16,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,2,-9.0,-8.5,8,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,3,-8.5,-8.0,28,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,4,-8.0,-7.5,8,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,5,-7.5,-7.0,0,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,6,-7.0,-6.5,9,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,7,-6.5,-6.0,17,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,8,-6.0,-5.5,32,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,9,-5.5,-5.0,37,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,10,-5.0,-4.5,24,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,11,-4.5,-4.0,74,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,12,-4.0,-3.5,63,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,13,-3.5,-3.0,104,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,14,-3.0,-2.5,217,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,15,-2.5,-2.0,430,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,16,-2.0,-1.5,592,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,17,-1.5,-1.0,1068,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,18,-1.0,-0.5,1480,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,19,-0.5,0.0,1901,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,20,0.0,0.5,1681,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,21,0.5,1.0,1755,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,22,1.0,1.5,1346,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,23,1.5,2.0,1075,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,24,2.0,2.5,578,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,25,2.5,3.0,186,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,26,3.0,3.5,114,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,27,3.5,4.0,60,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,28,4.0,4.5,37,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,29,4.5,5.0,18,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,30,5.0,5.5,12,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,31,5.5,6.0,0,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,32,6.0,6.5,0,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,33,6.5,7.0,0,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,34,7.0,7.5,0,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,35,7.5,8.0,2,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,36,8.0,8.5,2,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,37,8.5,9.0,3,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,38,9.0,9.5,5,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,39,9.5,10.0,1,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,full_500_3000,overflow,10.0,,37,13260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,underflow,,-10.0,60,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,0,-10.0,-9.5,0,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,1,-9.5,-9.0,8,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,2,-9.0,-8.5,2,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,3,-8.5,-8.0,20,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,4,-8.0,-7.5,0,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,5,-7.5,-7.0,0,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,6,-7.0,-6.5,0,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,7,-6.5,-6.0,10,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,8,-6.0,-5.5,21,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,9,-5.5,-5.0,23,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,10,-5.0,-4.5,11,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,11,-4.5,-4.0,53,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,12,-4.0,-3.5,26,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,13,-3.5,-3.0,57,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,14,-3.0,-2.5,143,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,15,-2.5,-2.0,306,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,16,-2.0,-1.5,410,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,17,-1.5,-1.0,701,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,18,-1.0,-0.5,846,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,19,-0.5,0.0,1066,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,20,0.0,0.5,849,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,21,0.5,1.0,878,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,22,1.0,1.5,622,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,23,1.5,2.0,515,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,24,2.0,2.5,301,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,25,2.5,3.0,100,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,26,3.0,3.5,85,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,27,3.5,4.0,58,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,28,4.0,4.5,22,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,29,4.5,5.0,15,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,30,5.0,5.5,2,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,31,5.5,6.0,0,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,32,6.0,6.5,0,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,33,6.5,7.0,0,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,34,7.0,7.5,0,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,35,7.5,8.0,2,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,36,8.0,8.5,2,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,37,8.5,9.0,3,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,38,9.0,9.5,5,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,39,9.5,10.0,1,7260,30
original_n10000,original,10k,10000,9980,CNP,m0,matched_neural,figure1_1500_3000,overflow,10.0,,37,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,underflow,,-10.0,222,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,0,-10.0,-9.5,18,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,1,-9.5,-9.0,2,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,2,-9.0,-8.5,8,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,3,-8.5,-8.0,40,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,4,-8.0,-7.5,10,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,5,-7.5,-7.0,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,6,-7.0,-6.5,10,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,7,-6.5,-6.0,24,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,8,-6.0,-5.5,26,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,9,-5.5,-5.0,30,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,10,-5.0,-4.5,8,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,11,-4.5,-4.0,37,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,12,-4.0,-3.5,89,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,13,-3.5,-3.0,88,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,14,-3.0,-2.5,209,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,15,-2.5,-2.0,446,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,16,-2.0,-1.5,734,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,17,-1.5,-1.0,1062,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,18,-1.0,-0.5,1659,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,19,-0.5,0.0,1607,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,20,0.0,0.5,1757,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,21,0.5,1.0,1521,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,22,1.0,1.5,1430,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,23,1.5,2.0,1168,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,24,2.0,2.5,529,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,25,2.5,3.0,231,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,26,3.0,3.5,79,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,27,3.5,4.0,89,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,28,4.0,4.5,34,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,29,4.5,5.0,39,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,30,5.0,5.5,24,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,31,5.5,6.0,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,32,6.0,6.5,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,33,6.5,7.0,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,34,7.0,7.5,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,35,7.5,8.0,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,36,8.0,8.5,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,37,8.5,9.0,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,38,9.0,9.5,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,39,9.5,10.0,0,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,full_500_3000,overflow,10.0,,30,13260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,underflow,,-10.0,60,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,0,-10.0,-9.5,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,1,-9.5,-9.0,2,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,2,-9.0,-8.5,8,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,3,-8.5,-8.0,20,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,4,-8.0,-7.5,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,5,-7.5,-7.0,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,6,-7.0,-6.5,10,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,7,-6.5,-6.0,17,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,8,-6.0,-5.5,13,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,9,-5.5,-5.0,20,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,10,-5.0,-4.5,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,11,-4.5,-4.0,23,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,12,-4.0,-3.5,47,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,13,-3.5,-3.0,62,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,14,-3.0,-2.5,151,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,15,-2.5,-2.0,347,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,16,-2.0,-1.5,537,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,17,-1.5,-1.0,787,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,18,-1.0,-0.5,1058,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,19,-0.5,0.0,856,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,20,0.0,0.5,868,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,21,0.5,1.0,711,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,22,1.0,1.5,620,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,23,1.5,2.0,463,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,24,2.0,2.5,249,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,25,2.5,3.0,106,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,26,3.0,3.5,39,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,27,3.5,4.0,89,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,28,4.0,4.5,33,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,29,4.5,5.0,20,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,30,5.0,5.5,14,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,31,5.5,6.0,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,32,6.0,6.5,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,33,6.5,7.0,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,34,7.0,7.5,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,35,7.5,8.0,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,36,8.0,8.5,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,37,8.5,9.0,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,38,9.0,9.5,0,7260,30
original_n10000,original,10k,10000,9980,Attentive CNP,m1,matched_neural,figure1_1500_3000,39,9.5,10.0,0,7260,30
