window,window_weighting,supported_bin_count,target_events_in_supported_bins,continuum_RMSE_pp,continuum_bias_pp,continuum_centered_RMS_pp,continuum_pull_RMS,continuum_pull_mean,continuum_pull_centered_RMS,subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,training_seed,context_seed,context_size,run_id,source_event_predictions_sha256,source_curve_sha256,headline_original_5k
continuum_1700_2000,equal bins within this window,60,8230,6.003686801131749,3.4094944564916427,4.941619446824727,1.4265402551676063,0.8035973814309755,1.1786637977688712,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,105,500,20260909-phase2-b2000-m0-seed1-final-ctx-s105-n500-drop10100-mc50,c7b52bb1ba3bb4b9802dfbe718a847ce05e12ef7bc465ab4ac2b137db87e4bf2,441c5e41249c40bda7a8af5a9df109fa0c0d47415baf16528c8fb5e40973ed3a,False
continuum_2200_2400,equal bins within this window,40,9093,3.8573227604632407,-0.054849575485481646,3.856932771316713,1.2044690109282683,-0.055951392753361605,1.2031687495673582,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,105,500,20260909-phase2-b2000-m0-seed1-final-ctx-s105-n500-drop10100-mc50,c7b52bb1ba3bb4b9802dfbe718a847ce05e12ef7bc465ab4ac2b137db87e4bf2,441c5e41249c40bda7a8af5a9df109fa0c0d47415baf16528c8fb5e40973ed3a,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.045948577050272,1.6773224405030807,4.432580126726032,1.3201823165571074,0.37382299433880695,1.1909793004302003,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,105,500,20260909-phase2-b2000-m0-seed1-final-ctx-s105-n500-drop10100-mc50,c7b52bb1ba3bb4b9802dfbe718a847ce05e12ef7bc465ab4ac2b137db87e4bf2,441c5e41249c40bda7a8af5a9df109fa0c0d47415baf16528c8fb5e40973ed3a,False
continuum_1700_2000,equal bins within this window,60,8230,6.082965637272617,3.547438207088659,4.941472767417325,1.445104534956149,0.836188461098996,1.178607642294806,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,106,500,20260909-phase2-b2000-m0-seed1-final-ctx-s106-n500-drop10100-mc50,57e91ccb59a4116a5f35c4fd6e90d2dac5a1dbbbb252ca41128972dd93556b16,2e6fcf0856faab94ca48cca95bd6c6cba26f0ec5f31f63a8c1f024f255f7b7b7,False
continuum_2200_2400,equal bins within this window,40,9093,3.8654757212572375,-0.028076893071785212,3.8653737516189293,1.2081925304963281,-0.04886119963777093,1.207204114438432,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,106,500,20260909-phase2-b2000-m0-seed1-final-ctx-s106-n500-drop10100-mc50,57e91ccb59a4116a5f35c4fd6e90d2dac5a1dbbbb252ca41128972dd93556b16,2e6fcf0856faab94ca48cca95bd6c6cba26f0ec5f31f63a8c1f024f255f7b7b7,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.096291470072558,1.7596806570084371,4.4361733144023825,1.3319264821486863,0.39366363073061256,1.192991565014774,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,106,500,20260909-phase2-b2000-m0-seed1-final-ctx-s106-n500-drop10100-mc50,57e91ccb59a4116a5f35c4fd6e90d2dac5a1dbbbb252ca41128972dd93556b16,2e6fcf0856faab94ca48cca95bd6c6cba26f0ec5f31f63a8c1f024f255f7b7b7,False
continuum_1700_2000,equal bins within this window,60,8230,6.055915585494629,3.500581490490815,4.941663971484693,1.4387796433394524,0.8251280412511218,1.1786647435250994,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,107,500,20260909-phase2-b2000-m0-seed1-final-ctx-s107-n500-drop10100-mc50,e196f3189429f019226b2df529343e434fb624cf846e37d8ff40270281f0ceb5,f9cb5063c7c6309f0e4ccf088981976758d9ee0d5f13b0c40fafdd9bbc40cac0,False
continuum_2200_2400,equal bins within this window,40,9093,3.8547653295276687,0.13459282815998175,3.8524148941068703,1.198417447026254,0.0022453682561575316,1.1984153435509404,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,107,500,20260909-phase2-b2000-m0-seed1-final-ctx-s107-n500-drop10100-mc50,e196f3189429f019226b2df529343e434fb624cf846e37d8ff40270281f0ceb5,f9cb5063c7c6309f0e4ccf088981976758d9ee0d5f13b0c40fafdd9bbc40cac0,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.0760875349212276,1.8175871593253983,4.430640096160278,1.3240640542332018,0.41368670475363967,1.1885810686039484,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,107,500,20260909-phase2-b2000-m0-seed1-final-ctx-s107-n500-drop10100-mc50,e196f3189429f019226b2df529343e434fb624cf846e37d8ff40270281f0ceb5,f9cb5063c7c6309f0e4ccf088981976758d9ee0d5f13b0c40fafdd9bbc40cac0,False
continuum_1700_2000,equal bins within this window,60,8230,6.1563724011422245,3.671488161856694,4.941770514592099,1.462323721119256,0.8655184876609655,1.1786723093655598,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,108,500,20260909-phase2-b2000-m0-seed1-final-ctx-s108-n500-drop10100-mc50,12b9739cca95e6dee7295e6e9a8f0972344f118e75512cef7ea3b96ff1e644df,db3cefc8b80accf49fb348abb25cb19fb73463e2dcf2e2369847cca182efe5b0,False
continuum_2200_2400,equal bins within this window,40,9093,3.8693409547802795,0.38737806654994084,3.8499009932589168,1.1966022862609478,0.0794688165954773,1.1939605264303512,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,108,500,20260909-phase2-b2000-m0-seed1-final-ctx-s108-n500-drop10100-mc50,12b9739cca95e6dee7295e6e9a8f0972344f118e75512cef7ea3b96ff1e644df,db3cefc8b80accf49fb348abb25cb19fb73463e2dcf2e2369847cca182efe5b0,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.141630119227055,2.029433114203317,4.429606837902651,1.336085269889799,0.4724936521282214,1.1863410453025267,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,108,500,20260909-phase2-b2000-m0-seed1-final-ctx-s108-n500-drop10100-mc50,12b9739cca95e6dee7295e6e9a8f0972344f118e75512cef7ea3b96ff1e644df,db3cefc8b80accf49fb348abb25cb19fb73463e2dcf2e2369847cca182efe5b0,False
continuum_1700_2000,equal bins within this window,60,8230,5.997469259536787,3.3989032617521473,4.941365614517848,1.4250691974238572,0.8010812769128902,1.1785970495576044,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,109,500,20260909-phase2-b2000-m0-seed1-final-ctx-s109-n500-drop10100-mc50,ae85917c9bfc5dd10ba7d239fd5eb4b2a2efe52059484cba814a3409c2b705a5,6e5abc1419dfa7bcde427229c315ad8f7a04169914e808853819fe1542bb1a22,False
continuum_2200_2400,equal bins within this window,40,9093,3.8844811146311033,-0.2895786788128152,3.8736723814363447,1.2209661133368674,-0.12899597617668207,1.2141327308194771,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,109,500,20260909-phase2-b2000-m0-seed1-final-ctx-s109-n500-drop10100-mc50,ae85917c9bfc5dd10ba7d239fd5eb4b2a2efe52059484cba814a3409c2b705a5,6e5abc1419dfa7bcde427229c315ad8f7a04169914e808853819fe1542bb1a22,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.052664200647736,1.5546622914696662,4.4397315152519115,1.3269477132432936,0.3360426503681041,1.1964968226604389,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,1,109,500,20260909-phase2-b2000-m0-seed1-final-ctx-s109-n500-drop10100-mc50,ae85917c9bfc5dd10ba7d239fd5eb4b2a2efe52059484cba814a3409c2b705a5,6e5abc1419dfa7bcde427229c315ad8f7a04169914e808853819fe1542bb1a22,False
continuum_1700_2000,equal bins within this window,60,8230,5.995691280432606,3.407078471926144,4.933571750404871,1.424294341387722,0.8028339655446237,1.1764658918459892,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,100,500,20260909-phase2-b2000-m0-seed2-final-ctx-s100-n500-drop10100-mc50,aac8365e257007d3b21ab041e585729cef78d6532a4644bfda8fc9186869c435,09451d8148d6fbfd7a8cd63c4785ef65466a27e331bd69ce56aff5a8e8adc997,False
continuum_2200_2400,equal bins within this window,40,9093,4.168430616876972,1.5000288573956646,3.8891807922360186,1.2694108293204323,0.4129925222412793,1.2003503780849882,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,100,500,20260909-phase2-b2000-m0-seed2-final-ctx-s100-n500-drop10100-mc50,aac8365e257007d3b21ab041e585729cef78d6532a4644bfda8fc9186869c435,09451d8148d6fbfd7a8cd63c4785ef65466a27e331bd69ce56aff5a8e8adc997,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.1635321117415796,2.4535536646609044,4.442176125002844,1.3490771335444598,0.6079132438929515,1.1884681368984513,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,100,500,20260909-phase2-b2000-m0-seed2-final-ctx-s100-n500-drop10100-mc50,aac8365e257007d3b21ab041e585729cef78d6532a4644bfda8fc9186869c435,09451d8148d6fbfd7a8cd63c4785ef65466a27e331bd69ce56aff5a8e8adc997,False
continuum_1700_2000,equal bins within this window,60,8230,5.928129652701133,3.287168738296837,4.93327911892267,1.4084582703231843,0.7744796734886309,1.176408064658994,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,101,500,20260909-phase2-b2000-m0-seed2-final-ctx-s101-n500-drop10100-mc50,50e1b84930acff550890b5e38ca02acd81228cba071c2e25d5fb73889f38e118,3e825ac760bea646bcf9eb44afcdc1a6ba677c96651a53c756156785b280cf36,False
continuum_2200_2400,equal bins within this window,40,9093,4.099959413543755,1.2612957783860101,3.9011280614883286,1.2545576957849895,0.33976120715085195,1.2076743493875899,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,101,500,20260909-phase2-b2000-m0-seed2-final-ctx-s101-n500-drop10100-mc50,50e1b84930acff550890b5e38ca02acd81228cba071c2e25d5fb73889f38e118,3e825ac760bea646bcf9eb44afcdc1a6ba677c96651a53c756156785b280cf36,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.096684626889352,2.2742322583414234,4.447248757227895,1.3337296786259047,0.5571204403197414,1.1921437138121096,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,101,500,20260909-phase2-b2000-m0-seed2-final-ctx-s101-n500-drop10100-mc50,50e1b84930acff550890b5e38ca02acd81228cba071c2e25d5fb73889f38e118,3e825ac760bea646bcf9eb44afcdc1a6ba677c96651a53c756156785b280cf36,False
continuum_1700_2000,equal bins within this window,60,8230,5.931936060437507,3.2938331913506604,4.933409402500016,1.4093626702014248,0.7760682261023325,1.1764443227759098,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,102,500,20260909-phase2-b2000-m0-seed2-final-ctx-s102-n500-drop10100-mc50,872b0b05d40969fa4b08cb1340202dae0bfac9aa4cde57ec04c24829871c9964,4e8b6d9cd00ba271f921dba76ab61232c9f3a6a921ac8442983bbd5fa4f49637,False
continuum_2200_2400,equal bins within this window,40,9093,4.125264025941132,1.3707382876710383,3.8908713459116986,1.2592537642683572,0.3736285109849174,1.2025480358818192,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,102,500,20260909-phase2-b2000-m0-seed2-final-ctx-s102-n500-drop10100-mc50,872b0b05d40969fa4b08cb1340202dae0bfac9aa4cde57ec04c24829871c9964,4e8b6d9cd00ba271f921dba76ab61232c9f3a6a921ac8442983bbd5fa4f49637,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.109093300618167,2.332285739510849,4.442826136768818,1.3364174458194784,0.574848368543625,1.1895677835236818,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,102,500,20260909-phase2-b2000-m0-seed2-final-ctx-s102-n500-drop10100-mc50,872b0b05d40969fa4b08cb1340202dae0bfac9aa4cde57ec04c24829871c9964,4e8b6d9cd00ba271f921dba76ab61232c9f3a6a921ac8442983bbd5fa4f49637,False
continuum_1700_2000,equal bins within this window,60,8230,6.123191321227282,3.626996029373656,4.933393533792012,1.4541106629490776,0.8547502414529672,1.1763672236331222,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,103,500,20260909-phase2-b2000-m0-seed2-final-ctx-s103-n500-drop10100-mc50,f2fbe9c4f3c4925e2de53f8df12c4136fbe4bc93569c4a08d0b9d4967698df14,08087a2e2b88e7f6fd2e2d2d9315c533b012535e53b0e2e7979762e8512a8848,False
continuum_2200_2400,equal bins within this window,40,9093,4.144172816975357,1.3251443436647008,3.9265965931593887,1.2676595947338252,0.35765318612511554,1.2161599592879548,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,103,500,20260909-phase2-b2000-m0-seed2-final-ctx-s103-n500-drop10100-mc50,f2fbe9c4f3c4925e2de53f8df12c4136fbe4bc93569c4a08d0b9d4967698df14,08087a2e2b88e7f6fd2e2d2d9315c533b012535e53b0e2e7979762e8512a8848,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.228175604037731,2.4760701865191783,4.458504938018558,1.364074533928211,0.6062017137890414,1.1964290391438974,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,103,500,20260909-phase2-b2000-m0-seed2-final-ctx-s103-n500-drop10100-mc50,f2fbe9c4f3c4925e2de53f8df12c4136fbe4bc93569c4a08d0b9d4967698df14,08087a2e2b88e7f6fd2e2d2d9315c533b012535e53b0e2e7979762e8512a8848,False
continuum_1700_2000,equal bins within this window,60,8230,5.918341533770917,3.2697486589816314,4.933103507676045,1.406143177415786,0.7703335513985908,1.1763608523674178,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,104,500,20260909-phase2-b2000-m0-seed2-final-ctx-s104-n500-drop10100-mc50,e4824add27499560e31e90d9c966c04ff54929cfa12de76b95db39da4baca1e7,5fbcfea51017f463bfbcc4f26e49aed2ee19231a0d31ca07e17e7480f83832b6,False
continuum_2200_2400,equal bins within this window,40,9093,4.053900367252764,1.0227102459001105,3.922776050266319,1.24722390151703,0.2661044925726566,1.2185055845370636,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,104,500,20260909-phase2-b2000-m0-seed2-final-ctx-s104-n500-drop10100-mc50,e4824add27499560e31e90d9c966c04ff54929cfa12de76b95db39da4baca1e7,5fbcfea51017f463bfbcc4f26e49aed2ee19231a0d31ca07e17e7480f83832b6,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.072517851026745,2.146229452440871,4.4566625493741805,1.3290609647244036,0.5182190219856238,1.1976186192880036,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,104,500,20260909-phase2-b2000-m0-seed2-final-ctx-s104-n500-drop10100-mc50,e4824add27499560e31e90d9c966c04ff54929cfa12de76b95db39da4baca1e7,5fbcfea51017f463bfbcc4f26e49aed2ee19231a0d31ca07e17e7480f83832b6,False
continuum_1700_2000,equal bins within this window,60,8230,6.075290844927383,3.5454747128403032,4.933433683659734,1.4429025639762412,0.835499949140271,1.176396040504989,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,105,500,20260909-phase2-b2000-m0-seed2-final-ctx-s105-n500-drop10100-mc50,0f8b97f82f592f5610cceef7542b143ad2645ee5ea87c2a797febfa086fd2f80,15bb37f163732428ad2038855913d41982bc817e59f2cb7f730bfb6f8be3871f,False
continuum_2200_2400,equal bins within this window,40,9093,4.139195052498348,1.3352105839572432,3.917926540801315,1.2655645450343345,0.36118960573748105,1.2129285578116977,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,105,500,20260909-phase2-b2000-m0-seed2-final-ctx-s105-n500-drop10100-mc50,0f8b97f82f592f5610cceef7542b143ad2645ee5ea87c2a797febfa086fd2f80,15bb37f163732428ad2038855913d41982bc817e59f2cb7f730bfb6f8be3871f,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.198177302338064,2.440342648398773,4.454711903714078,1.3571332703123102,0.598344777438876,1.1948019355673518,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,105,500,20260909-phase2-b2000-m0-seed2-final-ctx-s105-n500-drop10100-mc50,0f8b97f82f592f5610cceef7542b143ad2645ee5ea87c2a797febfa086fd2f80,15bb37f163732428ad2038855913d41982bc817e59f2cb7f730bfb6f8be3871f,False
continuum_1700_2000,equal bins within this window,60,8230,5.994392555649093,3.4050005136450805,4.933428180616193,1.4239686180744755,0.8023197837117132,1.1764223688479072,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,106,500,20260909-phase2-b2000-m0-seed2-final-ctx-s106-n500-drop10100-mc50,66e126c277c31575d359bfcfea8f96d2c77b4d8aab1ef5ac92965918ead43164,d7026f62b4dffac5483cb1122cef75f2d954a4e6a9ee3ad210e15da5bf6b71e7,False
continuum_2200_2400,equal bins within this window,40,9093,4.127842359121294,1.3385342252306964,3.904793038003693,1.2614676082250371,0.3629695764861042,1.2081198670440338,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,106,500,20260909-phase2-b2000-m0-seed2-final-ctx-s106-n500-drop10100-mc50,66e126c277c31575d359bfcfea8f96d2c77b4d8aab1ef5ac92965918ead43164,d7026f62b4dffac5483cb1122cef75f2d954a4e6a9ee3ad210e15da5bf6b71e7,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.146446572780937,2.3717673694378885,4.448939327690373,1.3451741805175133,0.5826446800989087,1.1923764512670099,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,106,500,20260909-phase2-b2000-m0-seed2-final-ctx-s106-n500-drop10100-mc50,66e126c277c31575d359bfcfea8f96d2c77b4d8aab1ef5ac92965918ead43164,d7026f62b4dffac5483cb1122cef75f2d954a4e6a9ee3ad210e15da5bf6b71e7,False
continuum_1700_2000,equal bins within this window,60,8230,6.060496275263499,3.520208803757352,4.933330019412038,1.4394267925256619,0.8295187370994351,1.176370756114616,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,107,500,20260909-phase2-b2000-m0-seed2-final-ctx-s107-n500-drop10100-mc50,30b324a3b9ae229be6c1fdd0c12eafe277cc07d51d50bb8362a304f24888c6f9,86ba178634bc137ddfc72536e17797a8e4cc35f629e429bf8c857787dfe596dc,False
continuum_2200_2400,equal bins within this window,40,9093,4.1180998546614775,1.2491989565768338,3.92406019065078,1.26143201789236,0.3347467006688012,1.2162053207231676,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,107,500,20260909-phase2-b2000-m0-seed2-final-ctx-s107-n500-drop10100-mc50,30b324a3b9ae229be6c1fdd0c12eafe277cc07d51d50bb8362a304f24888c6f9,86ba178634bc137ddfc72536e17797a8e4cc35f629e429bf8c857787dfe596dc,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.181137013988611,2.384703880167093,4.45735310808344,1.3533588265505763,0.5821327188841181,1.1964538307007537,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,107,500,20260909-phase2-b2000-m0-seed2-final-ctx-s107-n500-drop10100-mc50,30b324a3b9ae229be6c1fdd0c12eafe277cc07d51d50bb8362a304f24888c6f9,86ba178634bc137ddfc72536e17797a8e4cc35f629e429bf8c857787dfe596dc,False
continuum_1700_2000,equal bins within this window,60,8230,6.145378636181233,3.664251250092554,4.933451262374836,1.4593137239984513,0.8635581698886967,1.1763774191426462,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,108,500,20260909-phase2-b2000-m0-seed2-final-ctx-s108-n500-drop10100-mc50,ad92dcd4ad8c02eee10aa8971890443bd56b13f8d85ee7157dbf1e86800e758d,85833c2b7624aa4419fe5e24f40eed14cfa0173d8be290238cb8da6cb3fa04b0,False
continuum_2200_2400,equal bins within this window,40,9093,4.1639255373851265,1.3947907724636677,3.923370309050399,1.2719526191133368,0.3789511016007566,1.2141908943262796,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,108,500,20260909-phase2-b2000-m0-seed2-final-ctx-s108-n500-drop10100-mc50,ad92dcd4ad8c02eee10aa8971890443bd56b13f8d85ee7157dbf1e86800e758d,85833c2b7624aa4419fe5e24f40eed14cfa0173d8be290238cb8da6cb3fa04b0,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.248997735897813,2.529521011278111,4.457116553342872,1.368842578662628,0.6212546357447266,1.1954336786567383,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,108,500,20260909-phase2-b2000-m0-seed2-final-ctx-s108-n500-drop10100-mc50,ad92dcd4ad8c02eee10aa8971890443bd56b13f8d85ee7157dbf1e86800e758d,85833c2b7624aa4419fe5e24f40eed14cfa0173d8be290238cb8da6cb3fa04b0,False
continuum_1700_2000,equal bins within this window,60,8230,5.890417274351693,3.2186601476528818,4.933279083925008,1.399631930281857,0.7582893169533791,1.1764212052062368,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,109,500,20260909-phase2-b2000-m0-seed2-final-ctx-s109-n500-drop10100-mc50,a7a4d249da3b05644b43ee6fe2e0c7bce463bc827a95be769e787b4f28d82546,ddb215b5e2568ded7de34a302982dc0e9db860973f8c26166111b37a1a6bce54,False
continuum_2200_2400,equal bins within this window,40,9093,4.074902456760563,1.1703618076023208,3.9032144793002472,1.2491401694924105,0.3120409065668266,1.20953777769381,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,109,500,20260909-phase2-b2000-m0-seed2-final-ctx-s109-n500-drop10100-mc50,a7a4d249da3b05644b43ee6fe2e0c7bce463bc827a95be769e787b4f28d82546,ddb215b5e2568ded7de34a302982dc0e9db860973f8c26166111b37a1a6bce54,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,5.064674012120331,2.1945109776276013,4.4481639915425255,1.3265219001780644,0.5351651117601028,1.1930943985551554,original_n2000,original,2k,2000,1895,CNP,m0,matched_neural,2,109,500,20260909-phase2-b2000-m0-seed2-final-ctx-s109-n500-drop10100-mc50,a7a4d249da3b05644b43ee6fe2e0c7bce463bc827a95be769e787b4f28d82546,ddb215b5e2568ded7de34a302982dc0e9db860973f8c26166111b37a1a6bce54,False
continuum_1700_2000,equal bins within this window,60,8230,5.968211380113883,3.3147364004738176,4.963070589171056,1.4184408730216795,0.7807051531663692,1.184260940028835,original_n2000,original,2k,2000,1895,Attentive CNP,m1,matched_neural,0,100,500,20260909-phase2-b2000-m1-seed0-final-ctx-s100-n500-drop10100-mc50,cc6776eb2bfe3d1b2c5f4cb0684997a8d34d5d51c75ff5ffedb6c1fa158a3a92,4766a496682c4189ba9fe1e39ddb2c840f9907566766864cd47218f30d9271ad,False
continuum_2200_2400,equal bins within this window,40,9093,7.475723924876275,-6.205635223511903,4.168517683023056,2.3583531395780075,-1.9251988569563143,1.3621449600286837,original_n2000,original,2k,2000,1895,Attentive CNP,m1,matched_neural,0,100,500,20260909-phase2-b2000-m1-seed0-final-ctx-s100-n500-drop10100-mc50,cc6776eb2bfe3d1b2c5f4cb0684997a8d34d5d51c75ff5ffedb6c1fa158a3a92,4766a496682c4189ba9fe1e39ddb2c840f9907566766864cd47218f30d9271ad,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,6.764096217481253,-1.4454494115190428,4.5830453492612655,1.9459964081693404,-0.5722468518949726,1.276305775707672,original_n2000,original,2k,2000,1895,Attentive CNP,m1,matched_neural,0,100,500,20260909-phase2-b2000-m1-seed0-final-ctx-s100-n500-drop10100-mc50,cc6776eb2bfe3d1b2c5f4cb0684997a8d34d5d51c75ff5ffedb6c1fa158a3a92,4766a496682c4189ba9fe1e39ddb2c840f9907566766864cd47218f30d9271ad,False
continuum_1700_2000,equal bins within this window,60,8230,6.173937944979347,3.672372445288659,4.9629820039508905,1.4666844499799339,0.8653335825829596,1.1842132690808194,original_n2000,original,2k,2000,1895,Attentive CNP,m1,matched_neural,0,101,500,20260909-phase2-b2000-m1-seed0-final-ctx-s101-n500-drop10100-mc50,f2ac36fba1100bea973c0c4876541aaafd7aa7a5b9e03ad76766194237d87427,0f9eeddc9bbc84a067cc269f171aac04777776b6e986f9a774f3d66203eca148,False
