method,architecture_id,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_seed,mc_passes_per_cell
Density-guided CNP (ours),cell17,1226.0,0.5371679378549258,0.009641145273192323,0.0006533727187703894,3,10,50
Density-guided CNP (ours),cell17,1227.0,0.5375436320503554,0.013066752004235021,0.00040878897302421046,3,10,50
Density-guided CNP (ours),cell17,1228.0,0.5388139460881551,0.010033469706989703,0.0004421246761376527,3,10,50
Density-guided CNP (ours),cell17,1229.0,0.5399261251091958,0.011463983932909061,0.0003969971768257641,3,10,50
Density-guided CNP (ours),cell17,1230.0,0.5416513706843058,0.011399094501691692,0.000374779092391115,3,10,50
Density-guided CNP (ours),cell17,1231.0,0.5400259861151379,0.012861101497593768,0.00035330223995151195,3,10,50
Density-guided CNP (ours),cell17,1232.0,0.5421760936578114,0.010328802014030613,0.0003259474998654666,3,10,50
Density-guided CNP (ours),cell17,1233.0,0.5393360951344173,0.0101698043088048,0.00033445419481297096,3,10,50
Density-guided CNP (ours),cell17,1234.0,0.5400869162082672,0.012712725834621491,0.0003972807711138552,3,10,50
Density-guided CNP (ours),cell17,1235.0,0.5412979233463605,0.01223682429272268,0.00028894096053338,3,10,50
Density-guided CNP (ours),cell17,1236.0,0.5416675559083621,0.012756971567578856,0.0003584829963927762,3,10,50
Density-guided CNP (ours),cell17,1237.0,0.5443109225829442,0.012694633316875967,0.0002297458877205215,3,10,50
Density-guided CNP (ours),cell17,1238.0,0.5403141825397809,0.013917132535746682,0.00031014544810855217,3,10,50
Density-guided CNP (ours),cell17,1239.0,0.5417251201470693,0.013652801960544695,0.0004087394789924693,3,10,50
Density-guided CNP (ours),cell17,1240.0,0.5385935795108477,0.010962304766072642,0.00038118464888148355,3,10,50
Density-guided CNP (ours),cell17,1241.0,0.5399217385252316,0.009752221147800463,0.0005351527878425093,3,10,50
Density-guided CNP (ours),cell17,1242.0,0.5415701181491217,0.012186247989431414,0.0004773127919362814,3,10,50
Density-guided CNP (ours),cell17,1243.0,0.5424814964135488,0.010729293577847335,0.0004160971405264083,3,10,50
Density-guided CNP (ours),cell17,1244.0,0.5393144489725432,0.009849594473130129,0.0005779522807095094,3,10,50
Density-guided CNP (ours),cell17,1245.0,0.541081350505352,0.010563591647308959,0.0004493428321248331,3,10,50
Density-guided CNP (ours),cell17,1246.0,0.5353273352980614,0.011079403177702033,0.0006866126883045626,3,10,50
Density-guided CNP (ours),cell17,1247.0,0.5352495738267898,0.011174549090321008,0.000614154139391768,3,10,50
Density-guided CNP (ours),cell17,1248.0,0.5394559061924616,0.009518048715531828,0.0006973172312823798,3,10,50
Density-guided CNP (ours),cell17,1249.0,0.5383189514875412,0.00952831106047129,0.00046626492643505956,3,10,50
Density-guided CNP (ours),cell17,1250.0,0.5418448660175006,0.010637803628169252,0.0003318026054551287,3,10,50
Density-guided CNP (ours),cell17,1251.0,0.5420829274853071,0.010160155812119003,0.000490886822955403,3,10,50
Density-guided CNP (ours),cell17,1252.0,0.542293504456679,0.011068235341732454,0.00036141244030085006,3,10,50
Density-guided CNP (ours),cell17,1253.0,0.54022625263532,0.012258889289183308,0.000414975494462309,3,10,50
Density-guided CNP (ours),cell17,1254.0,0.5410385499000551,0.013512020973526103,0.000525715557457048,3,10,50
Density-guided CNP (ours),cell17,1255.0,0.5426122262477875,0.011006726124120438,0.00040593787159068834,3,10,50
Density-guided CNP (ours),cell17,1256.0,0.5438881254593531,0.009167541733896802,0.0006286312111341428,3,10,50
Density-guided CNP (ours),cell17,1257.0,0.545168818394343,0.011251996245689533,0.0004721641706131282,3,10,50
Density-guided CNP (ours),cell17,1258.0,0.5438771080970765,0.010041936989216167,0.0003387965959697468,3,10,50
Density-guided CNP (ours),cell17,1259.0,0.5415196886658667,0.009572973451557623,0.0004322200290424929,3,10,50
Density-guided CNP (ours),cell17,1260.0,0.5411486847201984,0.011048619182486924,0.0004701472123267374,3,10,50
Density-guided CNP (ours),cell17,1261.0,0.5400266467134158,0.010748804981042531,0.000604629973857883,3,10,50
Density-guided CNP (ours),cell17,1262.0,0.541089159766833,0.015305482046460836,0.0004964360986141322,3,10,50
Density-guided CNP (ours),cell17,1263.0,0.5450849677920341,0.010299023170511427,0.0003545685762256354,3,10,50
Density-guided CNP (ours),cell17,1264.0,0.5430934560100238,0.012705320694106514,0.00044404814973818713,3,10,50
Density-guided CNP (ours),cell17,1265.0,0.5439378156661988,0.011511618830031434,0.00047750690875386783,3,10,50
Density-guided CNP (ours),cell17,1266.0,0.540252145032088,0.009076620931355809,0.0005107776095156907,3,10,50
Density-guided CNP (ours),cell17,1267.0,0.5353008480668068,0.007531048186021353,0.0007747237104641681,3,10,50
Density-guided CNP (ours),cell17,1268.0,0.5331561213334401,0.01131982424643505,0.001001542434803808,3,10,50
Density-guided CNP (ours),cell17,1269.0,0.5329588474631309,0.006442060666996982,0.0009006188830592527,3,10,50
Density-guided CNP (ours),cell17,1270.0,0.5381811219652494,0.007734771963027893,0.0006337061167342965,3,10,50
Density-guided CNP (ours),cell17,1271.0,0.5390425492127736,0.012654098268059957,0.0005562051526102808,3,10,50
Density-guided CNP (ours),cell17,1272.0,0.5377610422174136,0.010181070086414076,0.0006495035755519505,3,10,50
Density-guided CNP (ours),cell17,1273.0,0.5367568772832553,0.011354222666683912,0.0007751244279252701,3,10,50
Density-guided CNP (ours),cell17,1274.0,0.5429274067282677,0.008347392153707667,0.0006324775580521372,3,10,50
Density-guided CNP (ours),cell17,1275.0,0.5432317247390747,0.010565425891088602,0.00042643829846883066,3,10,50
Density-guided CNP (ours),cell17,1276.0,0.5448569988210996,0.008184554471083636,0.00037012575102112724,3,10,50
Density-guided CNP (ours),cell17,1277.0,0.5456519838372866,0.013456148268604378,0.0004920085482643079,3,10,50
Density-guided CNP (ours),cell17,1278.0,0.5445993424256641,0.014362606861553233,0.00047068273869407427,3,10,50
Density-guided CNP (ours),cell17,1279.0,0.545886568069458,0.009965331907523326,0.00047240252597795853,3,10,50
Density-guided CNP (ours),cell17,1280.0,0.5428766294320425,0.014725030721390017,0.0004861573941484177,3,10,50
Density-guided CNP (ours),cell17,1281.0,0.5434956411719322,0.009758394103220611,0.000637122764090287,3,10,50
Density-guided CNP (ours),cell17,1282.0,0.5404609354933103,0.010882542075240025,0.0005750658430885495,3,10,50
Density-guided CNP (ours),cell17,1283.0,0.5409944032828014,0.0095095922224107,0.000621920173448465,3,10,50
Density-guided CNP (ours),cell17,1284.0,0.543643799940745,0.011294529974467121,0.0005754431924965807,3,10,50
Density-guided CNP (ours),cell17,1285.0,0.5467939876715343,0.012169597732362812,0.0007392806897944318,3,10,50
Density-guided CNP (ours),cell17,1286.0,0.5422658544778824,0.010334820913531963,0.0007152824160437929,3,10,50
Density-guided CNP (ours),cell17,1287.0,0.5411288238167763,0.012006776354742076,0.0006517512381197683,3,10,50
Density-guided CNP (ours),cell17,1288.0,0.5463358235359191,0.009671329714556632,0.0005573751911573963,3,10,50
Density-guided CNP (ours),cell17,1289.0,0.5459057546257973,0.010689902319351529,0.00047572124917491,3,10,50
Density-guided CNP (ours),cell17,1290.0,0.545135460515817,0.01238856442833092,0.0005500137809286425,3,10,50
Density-guided CNP (ours),cell17,1291.0,0.5443645256360372,0.007381663498565633,0.0005994315998984332,3,10,50
Density-guided CNP (ours),cell17,1292.0,0.543041425049305,0.009961281270489605,0.0005769567854874299,3,10,50
Density-guided CNP (ours),cell17,1293.0,0.5419049353202183,0.013806859319365877,0.0005624639958798686,3,10,50
Density-guided CNP (ours),cell17,1294.0,0.5443941594759623,0.012051956564265496,0.00042157944373887057,3,10,50
Density-guided CNP (ours),cell17,1295.0,0.5455635842084884,0.012649616069806212,0.0005147389395465279,3,10,50
Density-guided CNP (ours),cell17,1296.0,0.5443049842715263,0.01198739703148549,0.000671395856096945,3,10,50
Density-guided CNP (ours),cell17,1297.0,0.5404458462993303,0.012436245877407843,0.0006541594538003755,3,10,50
Density-guided CNP (ours),cell17,1298.0,0.5394314575393995,0.012338614817344115,0.0007636202557634239,3,10,50
Density-guided CNP (ours),cell17,1299.0,0.5456314832568169,0.011483661923961112,0.0007330263563082264,3,10,50
Density-guided CNP (ours),cell17,1300.0,0.5451079701781273,0.011608777727904649,0.0005823371242002694,3,10,50
Density-guided CNP (ours),cell17,1301.0,0.5490439449151356,0.01469542416688029,0.0005337907689842046,3,10,50
Density-guided CNP (ours),cell17,1302.0,0.5430817843675614,0.014134235000256064,0.0005744098560073413,3,10,50
Density-guided CNP (ours),cell17,1303.0,0.5444999670982361,0.013075704323499856,0.0004387505231543965,3,10,50
Density-guided CNP (ours),cell17,1304.0,0.5437434420982995,0.013509956743095826,0.0006428821411096064,3,10,50
Density-guided CNP (ours),cell17,1305.0,0.5424529315233231,0.009963613582762567,0.0008111977392366998,3,10,50
Density-guided CNP (ours),cell17,1306.0,0.54058318344752,0.010653445299002045,0.0006851711845674424,3,10,50
Density-guided CNP (ours),cell17,1307.0,0.5438666481177012,0.012731723030111625,0.0006469572444545238,3,10,50
Density-guided CNP (ours),cell17,1308.0,0.5486801662047704,0.01000056913414569,0.0005454439416509348,3,10,50
Density-guided CNP (ours),cell17,1309.0,0.5469030440251033,0.009702723705876432,0.0004648760976548479,3,10,50
Density-guided CNP (ours),cell17,1310.0,0.5448386199474337,0.012834409372007555,0.0005492551253666384,3,10,50
Density-guided CNP (ours),cell17,1311.0,0.5476829285820325,0.0129054747017711,0.00037294686996519366,3,10,50
Density-guided CNP (ours),cell17,1312.0,0.5492728152672449,0.01386941628107884,0.0004555779707825167,3,10,50
Density-guided CNP (ours),cell17,1313.0,0.5498400150338809,0.014883553546669091,0.0003066748421457934,3,10,50
Density-guided CNP (ours),cell17,1314.0,0.550162003060182,0.011219127725841504,0.00040598698683749675,3,10,50
Density-guided CNP (ours),cell17,1315.0,0.5440365642507871,0.014201479799937777,0.0005179584634437789,3,10,50
Density-guided CNP (ours),cell17,1316.0,0.5482511588335036,0.011374293843542856,0.0005570004581268873,3,10,50
Density-guided CNP (ours),cell17,1317.0,0.5439902029037477,0.009457410233096125,0.0006174475074745065,3,10,50
Density-guided CNP (ours),cell17,1318.0,0.5476072163780529,0.010782866006697419,0.0005176187964659331,3,10,50
Density-guided CNP (ours),cell17,1319.0,0.5458208326101303,0.012121014634213736,0.0006625814953277395,3,10,50
Density-guided CNP (ours),cell17,1320.0,0.5464857642849287,0.012541446542756565,0.0006933369434938833,3,10,50
Density-guided CNP (ours),cell17,1321.0,0.5460903531908989,0.012883617842894554,0.0005977669007428487,3,10,50
Density-guided CNP (ours),cell17,1322.0,0.5498359948595365,0.011605298669074513,0.0005187326933434108,3,10,50
Density-guided CNP (ours),cell17,1323.0,0.5464115559260051,0.01040774102056176,0.0005256585797234447,3,10,50
Density-guided CNP (ours),cell17,1324.0,0.5494295597473781,0.01090209134298202,0.0005650843386914968,3,10,50
Density-guided CNP (ours),cell17,1325.0,0.5493984674612681,0.013545427041567871,0.000562428255965838,3,10,50
Density-guided CNP (ours),cell17,1326.0,0.5443249376416207,0.011389292211222334,0.0006710990974031955,3,10,50
Density-guided CNP (ours),cell17,1327.0,0.5442403763333956,0.01242544597729345,0.0006352277438419754,3,10,50
Density-guided CNP (ours),cell17,1328.0,0.5527467846870423,0.014727939085551927,0.0005244113812411844,3,10,50
Density-guided CNP (ours),cell17,1329.0,0.5505112016399702,0.0143200795309193,0.00046763467825585906,3,10,50
Density-guided CNP (ours),cell17,1330.0,0.5459443812171618,0.012287745281866654,0.0007001404215105085,3,10,50
Density-guided CNP (ours),cell17,1331.0,0.541839731613795,0.014509028224042366,0.0008139157082420035,3,10,50
Density-guided CNP (ours),cell17,1332.0,0.5439224275549254,0.013681232897066674,0.0006302464277949709,3,10,50
Density-guided CNP (ours),cell17,1333.0,0.5510269665320715,0.013085622568532703,0.00047562014205599105,3,10,50
Density-guided CNP (ours),cell17,1334.0,0.5492745720346769,0.012120346487210854,0.0005302336735147599,3,10,50
Density-guided CNP (ours),cell17,1335.0,0.5509882462620735,0.01230485276761888,0.00035354009689550736,3,10,50
Density-guided CNP (ours),cell17,1336.0,0.550475380818049,0.014832203889648586,0.0003499950748351165,3,10,50
Density-guided CNP (ours),cell17,1337.0,0.5505930091738701,0.0142723583533494,0.0005371572375142542,3,10,50
Density-guided CNP (ours),cell17,1338.0,0.5517111270626386,0.01384538086065198,0.0004968522778905026,3,10,50
Density-guided CNP (ours),cell17,1339.0,0.5495666838089625,0.012819205626482562,0.000736714826993676,3,10,50
Density-guided CNP (ours),cell17,1340.0,0.5479019400477408,0.015559067888461668,0.0005335541511471745,3,10,50
Density-guided CNP (ours),cell17,1341.0,0.5466481289466222,0.01548822767632201,0.0006811143115171245,3,10,50
Density-guided CNP (ours),cell17,1342.0,0.5503101593852042,0.009943579165514756,0.00045741967270039005,3,10,50
Density-guided CNP (ours),cell17,1343.0,0.5490938495198886,0.014761567707354338,0.00039635672332668045,3,10,50
Density-guided CNP (ours),cell17,1344.0,0.5533700540661811,0.013994662562524357,0.00044790330372833175,3,10,50
Density-guided CNP (ours),cell17,1345.0,0.5514282677769661,0.015265051023750082,0.0005052833442193754,3,10,50
Density-guided CNP (ours),cell17,1346.0,0.5486887420813243,0.014133851169033545,0.0004974515920518568,3,10,50
Density-guided CNP (ours),cell17,1347.0,0.5520954585472743,0.01666056116711092,0.0004805021098766896,3,10,50
Density-guided CNP (ours),cell17,1348.0,0.5541477532784144,0.013018751154642334,0.0005340767317739882,3,10,50
Density-guided CNP (ours),cell17,1349.0,0.5479040607611338,0.013982931626349237,0.0006878635740911487,3,10,50
Density-guided CNP (ours),cell17,1350.0,0.548761938492457,0.012784539852564078,0.0006004594383462039,3,10,50
Density-guided CNP (ours),cell17,1351.0,0.5493530809481938,0.011983053110019676,0.0005039025037621004,3,10,50
Density-guided CNP (ours),cell17,1352.0,0.5518136537273725,0.012846083381146156,0.0006328274523425544,3,10,50
Density-guided CNP (ours),cell17,1353.0,0.5518437692324321,0.014487800929800981,0.0006443571477377619,3,10,50
Density-guided CNP (ours),cell17,1354.0,0.5536782313585281,0.011617815722883142,0.0004379264566384651,3,10,50
Density-guided CNP (ours),cell17,1355.0,0.5555168679555257,0.012998984320278423,0.0004910458563894158,3,10,50
Density-guided CNP (ours),cell17,1356.0,0.5547623006701469,0.011742265541184982,0.00036979734291021633,3,10,50
Density-guided CNP (ours),cell17,1357.0,0.5546100145975748,0.015081809425701058,0.0005231352190965139,3,10,50
Density-guided CNP (ours),cell17,1358.0,0.5548776320417722,0.018418077325968223,0.0004350157449828428,3,10,50
Density-guided CNP (ours),cell17,1359.0,0.5520271503527959,0.015209632624025393,0.0004487201473636563,3,10,50
Density-guided CNP (ours),cell17,1360.0,0.5470643169085184,0.013306769400885349,0.0006589277576632468,3,10,50
Density-guided CNP (ours),cell17,1361.0,0.5438235308925311,0.010973826356114344,0.0007735188729482722,3,10,50
Density-guided CNP (ours),cell17,1362.0,0.5490190915862719,0.01149317051151577,0.0005967818070884643,3,10,50
Density-guided CNP (ours),cell17,1363.0,0.5529539592266083,0.014489689184624888,0.0005250060374208944,3,10,50
Density-guided CNP (ours),cell17,1364.0,0.556847890774409,0.016938023637038176,0.00041940162678682667,3,10,50
Density-guided CNP (ours),cell17,1365.0,0.5540640379190445,0.017440466348339706,0.0004046315267852798,3,10,50
Density-guided CNP (ours),cell17,1366.0,0.5538703232208888,0.014070411035128872,0.0005417370647010949,3,10,50
Density-guided CNP (ours),cell17,1367.0,0.5517132278084754,0.011252058559417837,0.000495467060607609,3,10,50
Density-guided CNP (ours),cell17,1368.0,0.5495918062329291,0.012146716768707417,0.0008739001180071859,3,10,50
Density-guided CNP (ours),cell17,1369.0,0.5460905755360921,0.01402840394018068,0.0007957396364531469,3,10,50
Density-guided CNP (ours),cell17,1370.0,0.5488590479691824,0.01326010122736428,0.0008334124815013748,3,10,50
Density-guided CNP (ours),cell17,1371.0,0.5460099311470986,0.013948351731237804,0.0007220002125085822,3,10,50
Density-guided CNP (ours),cell17,1372.0,0.548170255959034,0.015269944791664368,0.000612243543415102,3,10,50
Density-guided CNP (ours),cell17,1373.0,0.5554116488297781,0.016472586091260313,0.00040373944241195534,3,10,50
Density-guided CNP (ours),cell17,1374.0,0.5578351379036904,0.016277353151400522,0.0003121613478306745,3,10,50
Density-guided CNP (ours),cell17,1375.0,0.5606716371774674,0.01377949590010671,0.0003304698328196211,3,10,50
Density-guided CNP (ours),cell17,1376.0,0.5592699875036876,0.014492939963524585,0.00033724523264283107,3,10,50
Density-guided CNP (ours),cell17,1377.0,0.5550473183194796,0.012989130599821092,0.0003711242243063562,3,10,50
Density-guided CNP (ours),cell17,1378.0,0.5537127336661021,0.0123463403837193,0.00047858547033831947,3,10,50
Density-guided CNP (ours),cell17,1379.0,0.5568598312735559,0.017433175542670418,0.0006196141246184217,3,10,50
Density-guided CNP (ours),cell17,1380.0,0.558544323225816,0.014111315145093941,0.00030954305510602647,3,10,50
Density-guided CNP (ours),cell17,1381.0,0.5574407098690669,0.016080470756556775,0.00041462007764399837,3,10,50
Density-guided CNP (ours),cell17,1382.0,0.5545941413442295,0.017058389586311506,0.00040838090073394475,3,10,50
