method,architecture_id,training_seed,context_seed,context_size,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
Density-guided CNP (ours),ours,1,102,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.14542695248233595,2.338185642525112
Density-guided CNP (ours),ours,1,103,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.04688282975779,2.971774508239877
Density-guided CNP (ours),ours,1,103,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.013290080253,4.5338682528853536
Density-guided CNP (ours),ours,1,103,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.294975946904806,4.178172313490391
Density-guided CNP (ours),ours,1,103,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.0106632295310853,5.4942758245385335
Density-guided CNP (ours),ours,1,104,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.770181784910523,2.248475553087148
Density-guided CNP (ours),ours,1,104,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.739276579685516,5.807881753452837
Density-guided CNP (ours),ours,1,104,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.274878310900423,4.198269949494776
Density-guided CNP (ours),ours,1,104,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.9474704587121527,4.4310830537196
Density-guided CNP (ours),ours,1,105,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.15168485142179,2.8669724865758806
Density-guided CNP (ours),ours,1,105,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.802827178555784,4.744331154582571
Density-guided CNP (ours),ours,1,105,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.276767501655762,4.196380758739437
Density-guided CNP (ours),ours,1,105,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.179749467888593,5.663362062896041
Density-guided CNP (ours),ours,1,106,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.070231676158777,2.9484256618388938
Density-guided CNP (ours),ours,1,106,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.985635632518555,4.561522700619797
Density-guided CNP (ours),ours,1,106,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.087940252353828,4.385208008041369
Density-guided CNP (ours),ours,1,106,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.5681487791400808,5.051761374147529
Density-guided CNP (ours),ours,1,107,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.343766281631034,2.674891056366635
Density-guided CNP (ours),ours,1,107,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.384328082765506,5.1628302503728465
Density-guided CNP (ours),ours,1,107,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.16293053785308,4.31021772254212
Density-guided CNP (ours),ours,1,107,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.6628239026081589,3.146436497615607
Density-guided CNP (ours),ours,1,108,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.052468941118928,2.966188396878744
Density-guided CNP (ours),ours,1,108,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.02944594217161,4.517712390966744
Density-guided CNP (ours),ours,1,108,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.210170721999845,4.262977538395352
Density-guided CNP (ours),ours,1,108,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.7076455181817959,3.1912581131892437
Density-guided CNP (ours),ours,1,109,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.145753042478564,2.8729042955191075
Density-guided CNP (ours),ours,1,109,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.842091843847115,4.705066489291237
Density-guided CNP (ours),ours,1,109,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.39418723047678,4.078961029918416
Density-guided CNP (ours),ours,1,109,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.2448989369669103,4.728511531974358
Density-guided CNP (ours),ours,1,100,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.111658171373456,2.9069991666242134
Density-guided CNP (ours),ours,1,100,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.86894624154652,4.678212091591832
Density-guided CNP (ours),ours,1,100,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.169829762683726,4.303318497711473
Density-guided CNP (ours),ours,1,100,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.0081407418007133,5.491753336808161
Density-guided CNP (ours),ours,1,101,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.222380006470807,2.796277331526864
Density-guided CNP (ours),ours,1,101,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.685380307650114,4.861778025488239
Density-guided CNP (ours),ours,1,101,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.479411622363067,3.9937366380321304
Density-guided CNP (ours),ours,1,101,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.3571999196881577,4.840812514695606
Density-guided CNP (ours),ours,1,102,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.12343422882168,2.895223109175993
Density-guided CNP (ours),ours,1,102,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.85794642844932,4.689211904689033
Density-guided CNP (ours),ours,1,102,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.372526270538657,4.10062198985654
Density-guided CNP (ours),ours,1,102,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.1415754313172266,3.6251880263246745
Density-guided CNP (ours),ours,1,103,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.114153926626443,2.9045034113712287
Density-guided CNP (ours),ours,1,103,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.883945143881675,4.663213189256677
Density-guided CNP (ours),ours,1,103,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.25105751535505,4.222090745040147
Density-guided CNP (ours),ours,1,103,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.701833861929406,5.185446456936854
Density-guided CNP (ours),ours,1,104,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.472399023080545,2.546258314917127
Density-guided CNP (ours),ours,1,104,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.185568143795134,5.361590189343218
Density-guided CNP (ours),ours,1,104,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.238730456436453,4.2344178039587455
Density-guided CNP (ours),ours,1,104,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.3848651935694494,4.868477788576897
Density-guided CNP (ours),ours,1,105,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.173670433035326,2.8449869049623433
Density-guided CNP (ours),ours,1,105,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.75405622138198,4.793102111756376
Density-guided CNP (ours),ours,1,105,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.168903279107706,4.304244981287492
Density-guided CNP (ours),ours,1,105,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.4947297281423864,4.9783423231498345
Density-guided CNP (ours),ours,1,106,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.214338487683456,2.8043188503142136
Density-guided CNP (ours),ours,1,106,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.68880404060644,4.858354292531914
Density-guided CNP (ours),ours,1,106,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.207425671617273,4.265722588777926
Density-guided CNP (ours),ours,1,106,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.351544030793515,4.835156625800963
Density-guided CNP (ours),ours,1,107,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.15081842238274,2.8678389156149287
Density-guided CNP (ours),ours,1,107,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.77951635601569,4.767641977122661
Density-guided CNP (ours),ours,1,107,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.263870796224964,4.209277464170236
Density-guided CNP (ours),ours,1,107,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.3924474718194635,3.8760600668269114
Density-guided CNP (ours),ours,1,108,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.052601792013856,2.9660555459838145
Density-guided CNP (ours),ours,1,108,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.0175861621215,4.529572171016855
Density-guided CNP (ours),ours,1,108,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.34200806078103,4.131140199614169
Density-guided CNP (ours),ours,1,108,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.226188578327314,3.709801173334762
Density-guided CNP (ours),ours,1,109,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.173198964713634,2.8454583732840377
Density-guided CNP (ours),ours,1,109,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.773727731819957,4.773430601318395
Density-guided CNP (ours),ours,1,109,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-24.285792025511327,4.187356234883871
Density-guided CNP (ours),ours,1,109,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.167369967230828,4.650982562238276
Density-guided CNP (ours),ours,2,100,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.27430766882778,3.7443496691698885
Density-guided CNP (ours),ours,2,100,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.711093138607005,1.83606519453135
Density-guided CNP (ours),ours,2,100,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-26.048268814738982,2.424879445656214
Density-guided CNP (ours),ours,2,100,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.439327728238802,4.92294032324625
Density-guided CNP (ours),ours,2,101,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.47043746430752,3.5482198736901505
Density-guided CNP (ours),ours,2,101,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.603580249092406,4.943578084045947
Density-guided CNP (ours),ours,2,101,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.535511671882738,2.93763658851246
Density-guided CNP (ours),ours,2,101,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.0019701109460285027,2.4816424840614193
Density-guided CNP (ours),ours,2,102,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.124567112509194,3.894090225488478
Density-guided CNP (ours),ours,2,102,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.1899515883852,3.357206744753155
Density-guided CNP (ours),ours,2,102,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-26.37469229438579,2.098455966009405
Density-guided CNP (ours),ours,2,102,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.5098344747693142,3.993447069776762
Density-guided CNP (ours),ours,2,103,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.06176384592898,3.9568934920686916
Density-guided CNP (ours),ours,2,103,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.67162600579771,1.8755323273406455
Density-guided CNP (ours),ours,2,103,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.32606815750199,3.147080102893207
Density-guided CNP (ours),ours,2,103,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.9368127736442613,4.420425368651709
Density-guided CNP (ours),ours,2,104,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.514321727000215,3.5043356109974555
Density-guided CNP (ours),ours,2,104,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.207344751516754,5.3398135816216
Density-guided CNP (ours),ours,2,104,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.305429708567274,3.167718551827925
Density-guided CNP (ours),ours,2,104,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.9481459938255221,3.43175858883297
Density-guided CNP (ours),ours,2,105,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.074202429555953,3.944454908441719
Density-guided CNP (ours),ours,2,105,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.626673863356555,2.9204844697817975
Density-guided CNP (ours),ours,2,105,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.76436258771544,2.708785672679759
Density-guided CNP (ours),ours,2,105,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,3.6438799448053145,6.127492539812762
Density-guided CNP (ours),ours,2,106,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.08419015594217,3.934467182055501
Density-guided CNP (ours),ours,2,106,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.4370832901753,3.1100750429630564
Density-guided CNP (ours),ours,2,106,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.381785370608146,3.0913628897870526
Density-guided CNP (ours),ours,2,106,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.2166428277952224,3.70025542280267
Density-guided CNP (ours),ours,2,107,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.2479875276187,3.770669810378968
Density-guided CNP (ours),ours,2,107,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.446925523266653,4.100232809871701
Density-guided CNP (ours),ours,2,107,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.35814149320195,3.1150067671932513
Density-guided CNP (ours),ours,2,107,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.487640906530277,3.971253501537725
Density-guided CNP (ours),ours,2,108,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.238640163535656,3.7800171744620137
Density-guided CNP (ours),ours,2,108,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.691218274580294,3.8559400585580605
Density-guided CNP (ours),ours,2,108,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.175701769629562,3.297446490765638
Density-guided CNP (ours),ours,2,108,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.8175848515451223,3.30119744655257
Density-guided CNP (ours),ours,2,109,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.08298851065019,3.9356688273474827
Density-guided CNP (ours),ours,2,109,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.550490914371057,2.996667418767296
Density-guided CNP (ours),ours,2,109,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-26.119415785037127,2.3537324753580724
Density-guided CNP (ours),ours,2,109,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.7359103846384532,4.219522979645901
Density-guided CNP (ours),ours,2,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.009746619642485,4.008910718355185
Density-guided CNP (ours),ours,2,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.662082517259815,1.8850758158785397
Density-guided CNP (ours),ours,2,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.962748989438246,2.5103992709569534
Density-guided CNP (ours),ours,2,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.3499733621391403,4.833585957146588
Density-guided CNP (ours),ours,2,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.347699486324885,3.6709578516727848
Density-guided CNP (ours),ours,2,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.024170968145782,4.52298736499257
Density-guided CNP (ours),ours,2,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.902971054525953,2.5701772058692454
Density-guided CNP (ours),ours,2,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.30216585702015075,2.7857784520275986
Density-guided CNP (ours),ours,2,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.015302566986147,4.003354771011525
Density-guided CNP (ours),ours,2,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.768655277908806,2.7785030552295478
Density-guided CNP (ours),ours,2,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-26.042968662604604,2.430179597790594
Density-guided CNP (ours),ours,2,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,0.8840667011046216,3.3676792961120694
Density-guided CNP (ours),ours,2,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.99325601770536,4.0254013202923105
Density-guided CNP (ours),ours,2,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.53848095451001,2.008677378628343
Density-guided CNP (ours),ours,2,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.496515569567862,2.9766326908273353
Density-guided CNP (ours),ours,2,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,2.066831703420671,4.550444298428119
Density-guided CNP (ours),ours,2,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.40558171510205,3.613075622895623
Density-guided CNP (ours),ours,2,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.734982491097682,4.812175842040673
Density-guided CNP (ours),ours,2,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-25.92219701442581,2.5509512459693906
Density-guided CNP (ours),ours,2,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,1.0052365692575282,3.488849164264976
Density-guided CNP (ours),ours,2,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.0039324548394,4.014724883158271
Density-guided CNP (ours),ours,2,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.96787497826035,2.5792833548780036
