method,architecture_id,training_budget,training_seed,context_seed,context_size,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
CNP,m0,2000,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.004019517757869462,25.543138815380484
CNP,m0,2000,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02475480321210144,28.448393457183098
CNP,m0,2000,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5793323468545664,1.9042802481528813
CNP,m0,2000,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008019118335689246,21.02667645633336
CNP,m0,2000,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.004395943296997551,25.542762389841357
CNP,m0,2000,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.025756784400321475,28.447391475994877
CNP,m0,2000,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.554912906450078,1.9286996885573697
CNP,m0,2000,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008482392804121108,21.027139730801792
CNP,m0,2000,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.004317234253992108,25.54284109888436
CNP,m0,2000,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.025641894500594287,28.447506365894604
CNP,m0,2000,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5599830973492176,1.9236294976582302
CNP,m0,2000,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008562492342911732,21.02721983034058
CNP,m0,2000,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.003942756997132868,25.543215576141222
CNP,m0,2000,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.025418811388688844,28.44772944900651
CNP,m0,2000,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5593563151770786,1.9242562798303693
CNP,m0,2000,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008982015930347753,21.027639353928016
CNP,m0,2000,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.004100758593039711,25.543057574545315
CNP,m0,2000,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.025297842489779843,28.447850417905418
CNP,m0,2000,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.568008488286198,1.9156041067212497
CNP,m0,2000,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007923761896222459,21.026581099893892
CNP,m0,2000,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.004131446195365651,25.54302688694299
CNP,m0,2000,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.025641264073550385,28.447506996321646
CNP,m0,2000,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5558467452085103,1.9277658497989374
CNP,m0,2000,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007761353945501259,21.02641869194317
CNP,m0,2000,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.004174267284529076,25.542984065853823
CNP,m0,2000,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.025639691136680742,28.447508569258517
CNP,m0,2000,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5552936140540116,1.9283189809534362
CNP,m0,2000,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009181994322993159,21.027839332320664
CNP,m0,2000,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0038014547057985126,25.543356878432554
CNP,m0,2000,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.024993273005835537,28.448154987389362
CNP,m0,2000,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5711352424967842,1.9124773525106638
CNP,m0,2000,2,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0007203089784746375,21.019377646976146
CNP,m0,2000,2,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0028708981408942513,25.550029231279247
CNP,m0,2000,2,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010654809247623298,28.462493451147573
CNP,m0,2000,2,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.7767450794611636,1.7068675155462842
CNP,m0,2000,2,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00015997059187311535,21.018817308589544
CNP,m0,2000,2,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0032021687281003075,25.550360501866454
CNP,m0,2000,2,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010776632351505722,28.46237162804369
CNP,m0,2000,2,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.7604529709176522,1.7231596240897957
CNP,m0,2000,2,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00027868722217716524,21.018936025219848
CNP,m0,2000,2,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0024609066677228064,25.549619239806077
CNP,m0,2000,2,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010844519931607621,28.46230374046359
CNP,m0,2000,2,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.7792271300405884,1.7043854649668595
CNP,m0,2000,2,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0011927575324643946,21.019850095530135
CNP,m0,2000,2,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.003589631821265815,25.55074796495962
CNP,m0,2000,2,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011320134248826719,28.461828126146372
CNP,m0,2000,2,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.708254641173986,1.7753579538334618
CNP,m0,2000,2,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00045734849345446804,21.019114686491125
CNP,m0,2000,2,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0037194567041987092,25.550877789842552
CNP,m0,2000,2,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.01105615247951608,28.46209210791568
CNP,m0,2000,2,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.732022419163425,1.7515901758440227
CNP,m0,2000,2,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0008677446709848269,21.019525082668654
CNP,m0,2000,2,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.003382372591009819,25.550540705729365
CNP,m0,2000,2,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011256497306399993,28.461891763088797
CNP,m0,2000,2,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.7251638925682619,1.758448702439186
CNP,m0,2000,2,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0004175671336259512,21.019074905131298
CNP,m0,2000,2,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0036802795047474746,25.5508386126431
CNP,m0,2000,2,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011219709974530367,28.461928550420666
CNP,m0,2000,2,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.7509501977049665,1.7326623973024813
CNP,m0,2000,2,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0012477043281999833,21.01990504232587
CNP,m0,2000,2,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0035370484084085163,25.550695381546763
CNP,m0,2000,2,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011098659151465018,28.462049601243734
CNP,m0,2000,2,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.7195521092154405,1.7640604857920072
CNP,m0,2000,2,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0012053467163375409,21.019862684714006
CNP,m0,2000,2,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0036802416539249982,25.55083857479228
CNP,m0,2000,2,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011003018998334557,28.462145241396865
CNP,m0,2000,2,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.7132433421436019,1.770369252863846
CNP,m0,2000,2,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-7.218580835299804e-05,21.018729523806023
CNP,m0,2000,2,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.003216809757022876,25.550375142895376
CNP,m0,2000,2,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010903446745247347,28.46224481364995
CNP,m0,2000,2,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.7610807175589901,1.7225318774484577
Attentive CNP,m1,2000,0,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.01034491411335825,21.008312423884313
Attentive CNP,m1,2000,0,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.010929209037568999,25.536229124100785
Attentive CNP,m1,2000,0,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.006965708100792334,28.466182552294406
Attentive CNP,m1,2000,0,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6460558326227384,1.8375567623847093
Attentive CNP,m1,2000,0,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.007443343528279467,21.01121399446939
Attentive CNP,m1,2000,0,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.008660394576009978,25.538497938562344
Attentive CNP,m1,2000,0,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.009586874054756667,28.46356138634044
Attentive CNP,m1,2000,0,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6167730696757301,1.8668395253317178
Attentive CNP,m1,2000,0,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.008610630702399202,21.01004670729527
Attentive CNP,m1,2000,0,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.006976748495757246,25.540181584642596
Attentive CNP,m1,2000,0,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0102501006396305,28.462898159755568
Attentive CNP,m1,2000,0,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6381488044363726,1.8454637905710753
Attentive CNP,m1,2000,0,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.009756138902927702,21.008901199094744
Attentive CNP,m1,2000,0,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.012232185892990799,25.53492614724536
Attentive CNP,m1,2000,0,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.008752320543592429,28.464395939851606
Attentive CNP,m1,2000,0,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6066401169060542,1.8769724781013934
Attentive CNP,m1,2000,0,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.008638445358077895,21.010018892639593
Attentive CNP,m1,2000,0,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.008884745025017349,25.538273588113334
Attentive CNP,m1,2000,0,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.008337544482617254,28.46481071591258
Attentive CNP,m1,2000,0,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6296989078653892,1.8539136871420587
Attentive CNP,m1,2000,0,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.008738458909973712,21.009918879087696
Attentive CNP,m1,2000,0,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.010785071512153799,25.5363732616262
Attentive CNP,m1,2000,0,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.006406697056193789,28.466741563339003
Attentive CNP,m1,2000,0,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.640066798152622,1.843545796854826
Attentive CNP,m1,2000,0,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.009115233876499929,21.00954210412117
Attentive CNP,m1,2000,0,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.010983724339075351,25.53617460879928
Attentive CNP,m1,2000,0,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0070862490549106205,28.466062011340288
Attentive CNP,m1,2000,0,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6247696706500494,1.8588429243573983
Attentive CNP,m1,2000,0,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.008079222092405303,21.010578115905265
Attentive CNP,m1,2000,0,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.009241287547034904,25.537917045591318
Attentive CNP,m1,2000,0,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.006536160474024388,28.466612099921175
Attentive CNP,m1,2000,0,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.622053857365179,1.8615587376422686
Attentive CNP,m1,2000,0,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.008448983110542763,21.010208354887126
Attentive CNP,m1,2000,0,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.014247472592099353,25.532910860546252
Attentive CNP,m1,2000,0,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.008407148860101188,28.464741111535098
Attentive CNP,m1,2000,0,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.6054459100404253,1.8781666849670224
Attentive CNP,m1,2000,0,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.00805609877678748,21.010601239220883
Attentive CNP,m1,2000,0,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.00799079766778954,25.539167535470565
Attentive CNP,m1,2000,0,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0074152867682197865,28.465732973626977
Attentive CNP,m1,2000,0,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.642454350006405,1.8411582450010426
Attentive CNP,m1,2000,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00856332647655167,21.02722066447422
Attentive CNP,m1,2000,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0020147282456028925,25.549173061383957
Attentive CNP,m1,2000,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.009855561220417641,28.46329269917478
Attentive CNP,m1,2000,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5688793880848725,1.9147332069225753
Attentive CNP,m1,2000,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009378463960707517,21.028035801958378
Attentive CNP,m1,2000,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,6.881481560139235e-05,25.547227147953954
Attentive CNP,m1,2000,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.01286271937415151,28.460285541021047
Attentive CNP,m1,2000,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5680479012680706,1.9155646937393773
Attentive CNP,m1,2000,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0072440035906784495,21.025901341588348
Attentive CNP,m1,2000,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0015572545990827358,25.54560107853927
Attentive CNP,m1,2000,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.012561700656787966,28.46058655973841
Attentive CNP,m1,2000,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5657620781369471,1.9178505168705007
Attentive CNP,m1,2000,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009359147404641721,21.02801648540231
Attentive CNP,m1,2000,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.00010086048184421159,25.54705747265651
Attentive CNP,m1,2000,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.00987193386973173,28.463276326525467
Attentive CNP,m1,2000,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5696280638078283,1.9139845311996195
Attentive CNP,m1,2000,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007467546046768803,21.02612488404444
Attentive CNP,m1,2000,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0004534015139112668,25.547611734652264
Attentive CNP,m1,2000,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011760670842209109,28.461387589552988
Attentive CNP,m1,2000,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5668032534778711,1.9168093415295768
Attentive CNP,m1,2000,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007331016486966657,21.02598835448464
Attentive CNP,m1,2000,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0031491677159212195,25.54400916542243
Attentive CNP,m1,2000,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.009606777887671836,28.463541482507527
Attentive CNP,m1,2000,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5676223621660925,1.9159902328413554
Attentive CNP,m1,2000,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0094315921824073,21.02808893018008
Attentive CNP,m1,2000,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0009169561235089496,25.548075289261863
Attentive CNP,m1,2000,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.009575719434185004,28.463572540961014
Attentive CNP,m1,2000,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5667561224455941,1.9168564725618538
Attentive CNP,m1,2000,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009175204067624065,21.027832542065294
Attentive CNP,m1,2000,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0017686337879019298,25.54538969935045
Attentive CNP,m1,2000,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010988216785001725,28.462160043610197
Attentive CNP,m1,2000,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.56504649348392,1.9185661015235278
Attentive CNP,m1,2000,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009693748374606237,21.028351086372275
Attentive CNP,m1,2000,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0018463612167729515,25.54531197192158
Attentive CNP,m1,2000,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.012093349098818429,28.46105491129638
