mode,mode_label,region_id,training_seeds,contexts_per_seed,passing_count_difference_all_events_mean,passing_count_difference_all_events_across_seed_sd,passing_count_difference_all_events_mean_within_seed_context_sd,efficiency_difference_pp_all_events_mean,efficiency_difference_pp_all_events_across_seed_sd,efficiency_difference_pp_all_events_mean_within_seed_context_sd,weighted_bin_MAE_pp_supported_mean,weighted_bin_MAE_pp_supported_across_seed_sd,weighted_bin_MAE_pp_supported_mean_within_seed_context_sd,C1_percent_mean,C1_percent_across_seed_sd,C1_percent_mean_within_seed_context_sd,C2_percent_mean,C2_percent_across_seed_sd,C2_percent_mean_within_seed_context_sd,C3_percent_mean,C3_percent_across_seed_sd,C3_percent_mean_within_seed_context_sd
density_free_global,Density-free global,feature_1620_core,3,10,174.5349910108646,7.49962866914327,1.9360223753059114,22.0930368368183,0.9493200847016809,0.24506612345644482,22.0930368368183,0.9493200847016702,0.2450661234564484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
density_free_global,Density-free global,SE_core,3,10,286.69472542627653,14.570287255653765,1.2877080816170077,21.14267886624458,1.0745049598564693,0.09496372283311272,20.330768909642583,1.0856494152686156,0.09546123900363285,0.0,0.0,0.0,0.0,0.0,0.0,48.333333333333336,2.8867513459481287,5.270462766947299
density_free_global,Density-free global,FE_core,3,10,248.21701986982922,71.3795059162219,146.0686723528376,2.912661580260844,0.8375910105165674,1.7140186852010981,3.0806976141926867,0.7329885711616371,1.5526385218377727,13.333333333333334,5.773502691896257,22.661197036764833,30.0,5.0,31.686678886423064,40.0,13.228756555322953,32.363344478136675
density_free_global,Density-free global,DEP_broad,3,10,-179.31964189678433,14.335246681895477,3.609024065423128,-13.879229248977117,1.1095392168649758,0.2793362279739262,14.336804414645465,0.7029650738715835,0.17366747506839186,58.888888888888886,3.4694433324435536,8.236053125408992,83.33333333333334,0.0,1.4979556132593925e-14,83.33333333333334,0.0,1.4979556132593925e-14
density_free_global,Density-free global,feature_1620_broad,3,10,155.26280863714217,12.656609219539822,3.2817454090168354,11.665124615863425,0.9509097835867623,0.2465623898585151,14.188000979726873,0.26563891084087443,0.06089866465525536,43.333333333333336,8.819171036881972,2.342427896421024,66.66666666666666,0.0,1.4979556132593925e-14,66.66666666666666,0.0,1.4979556132593925e-14
density_free_global,Density-free global,SE_broad,3,10,239.1597840774655,21.572904874197686,1.9159140234987522,11.880764236337086,1.0716793280773809,0.09517705034767775,15.097099924022713,0.5435268649663366,0.04728212997601192,33.33333333333333,0.0,7.489778066296963e-15,42.22222222222222,15.396007178390024,2.86887655274624,82.77777777777779,0.962250448649379,1.7568209223157751
density_free_global,Density-free global,FE_broad,3,10,248.33894767961647,73.3212567981093,149.47869792158627,2.846617923883729,0.8404545712758977,1.713419279247894,3.051272663024347,0.7024148454346046,1.4719273090876486,60.666666666666664,1.1547005383792517,11.536275522599553,72.0,2.0,12.674671554569224,76.0,5.291502622129181,12.945337791254671
density_free_global,Density-free global,continuum_1700_2000,3,10,95.18708673719554,118.28596697250579,20.448474988984827,1.1565867161263126,1.4372535476610664,0.24846263656117654,4.620019581487855,0.4634646254090224,0.06023354295636981,50.111111111111114,7.004628099679157,1.5195830520522826,87.16666666666667,5.2387445485005735,1.2961175849074047,99.88888888888887,0.19245008972988073,0.23424278964210285
density_free_global,Density-free global,continuum_2200_2400,3,10,213.50069962704174,103.40133508771504,24.792567530479094,2.347967663334892,1.1371531407424949,0.27265553206289556,3.929480091476419,0.3958607957998784,0.10135230249952798,43.0,7.603453162872775,1.5444718424549546,86.5,4.16082924427331,1.2853999512430574,96.75,2.817356917396161,0.656360239006558
density_free_global,Density-free global,sparse_tail_2700_3000,3,10,30.845870598709833,3.449379807389444,4.466442073669977,20.56391373247322,2.2995865382596317,2.977628049113317,19.244746237372357,2.284193010724972,2.680527081490998,15.384615384615381,2.175583928816829e-15,1.8724445165742407e-15,30.76923076923077,12.211159897221187,14.881872344194134,77.43589743589745,9.24144681586672,11.668932969927065
